id,title,artist_display,date_display,place_of_origin,category_titles,description,medium_display,dimensions,provenance_text,exhibition_history,publication_history,credit_line,department_title,style_title,artwork_type_title,technique_titles,subject_titles,image_url,image_path
28390,Brush Washer,China,"Qing dynasty (1644–1911), Kangxi reign mark and period (1662–1722)",China,Arts of Asia,A work made of porcelain.,Porcelain,3.4 × 11.7 cm (1 5/16 × 4 5/8 in.); Diam.: 11.7 cm (4 5/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,,Vessel,,,"https://www.artic.edu/iiif/2/0bafd320-72ae-f12a-b6fe-5d82c68f01a4/full/843,/0/default.jpg",chinese_art_images\1853.jpg
28393,Box for Seal Paste,China,"Qing dynasty (1644–1911), Kangxi reign mark and period (1662–1722)",China,Arts of Asia,A work made of porcelain with copper-red (peachbloom) glaze.,Porcelain with copper-red (peachbloom) glaze,4 × 7.1 cm (1 9/16 × 2 15/16 in.); Diam.: 7.1 cm (2 15/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,,Vessel,,,"https://www.artic.edu/iiif/2/73da7355-ebea-45a3-4b25-e9d64001dcaa/full/843,/0/default.jpg",chinese_art_images\1854.jpg
28396,Ovoid-Shaped Vase with Gilted Lip,China,"Qing dynasty (1644–1911), Kangxi reign mark and period (1662–1722)",China,Arts of Asia,A work made of porcelain with copper red peachbloom glaze.,Porcelain with copper red peachbloom glaze,195 × 8.1 cm (7 11/16 × 3 3/16 in.); Diam.: 8.1 cm (3 3/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,,Vessel,,,"https://www.artic.edu/iiif/2/839bd8e7-438f-f2d5-2de4-f7df123b3e98/full/843,/0/default.jpg",chinese_art_images\1855.jpg
28402,Chrysanthemum Petal Bottle,China,"Qing dynasty (1644–1911), Kangxi reign mark and period (1662–1722)",China,Arts of Asia,A work made of porcelain with copper-red glaze.,Porcelain with copper-red glaze,21 × 9 cm (8 1/4 × 3 9/16 in.); Diam.: 9 cm (3 9/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,,Vessel,,,"https://www.artic.edu/iiif/2/2d071bb1-96f2-4c12-7e00-0043ff7a8705/full/843,/0/default.jpg",chinese_art_images\1856.jpg
28426,The Four Accomplishments: Calligraphy,"Artist unknown (Chinese, c. 1550-1644)","Ming dynasty (1368–1644), late 16th/early 17th century",China,Arts of Asia,A work made of hanging scroll mounted on a panel; ink and colors on silk.,Hanging scroll mounted on a panel; ink and colors on silk,136.5 × 99.1 cm (53 3/4 × 39 in.); With mounting: 253 × 114 cm (100 × 45 in.),"Guy Mitchell; Yamanaka, Kyoto.",,,Gift of Guy H. Mitchell,Arts of Asia,Chinese (culture or style),Painting,,,"https://www.artic.edu/iiif/2/c6b69742-f96e-eb62-edd7-e1cfcc0dcae1/full/843,/0/default.jpg",
28430,The Four Accomplishments: Painting,"Artist unknown (Chinese, c. 1550-1644)","Ming dynasty (1368–1644), late 16th/17th century",China,Arts of Asia,A work made of hanging scroll mounted on a panel; ink and colors on silk.,Hanging scroll mounted on a panel; ink and colors on silk,136.5 × 99.1 cm (53 3/4 × 39 in.); With mounting: 253 × 114 cm (100 × 45 in.),,,,Gift of Guy H. Mitchell,Arts of Asia,Chinese (culture or style),Painting,,,"https://www.artic.edu/iiif/2/b0f3be8e-21c4-a074-7745-3507db2f8dbb/full/843,/0/default.jpg",
28432,Su Dongpo Escorted to the Hanlin Academy with Maids of the Empress Dowager's Maids,"Artist unknown (Chinese, active 16th century)","Ming dynasty (1368–1644), c. 16th century",China,Arts of Asia,A work made of hanging scroll mounted on panel; ink and color on silk.,Hanging scroll mounted on panel; ink and color on silk,160 × 97.8 cm (63 × 38 9/16 in.),,,,Gift of Guy H. Mitchell,Arts of Asia,,Painting,,,"https://www.artic.edu/iiif/2/c1e9ba19-ceed-5006-5443-752af8342bf2/full/843,/0/default.jpg",
28444,Tripod Caldron (Ding),China,"Eastern Zhou dynasty, Spring and Autumn period (770–481 B.C.), late 6th century B.C., State of Jin",China,Arts of Asia,"<p>In the sixth and fifth centuries B.C., bands of continuously entwined dragons became the hallmark of a new decorative style. This style of flat, interlaced ornament, combining profile heads and snakelike trunks, came to be known as  &quot;Liyu&quot; after the town in northern China where a hoard of similar bronzes purportedly came to light in 1923.</p>
<p>The source of these bronzes remained unknown until 1957, when archaeologists working at the Jin state capital of Houma (southwest of Liyu) discovered thousands of pieces of foundry debris—most importantly, fragmentary clay blocks that were carved with intricate surface designs and then baked.  These hard, reusable&quot;pattern blocks,&quot; were used as die-stamps to impress patterns in clay piece-mold assemblies and thereby facilitated the mass production of identical décor. The surface design of this vessel closely corresponds with that seen in pattern blocks found at Houma.  Those finds point to Houma as the almost certain place of manufacture of this vessel, which was used for cooking food.</p>
",Bronze,33.6 × 34 cm (13 1/4 × 13 3/8 in.); Diam.: 34 cm (13 3/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,"https://www.artic.edu/iiif/2/55e808f9-6539-524d-7a92-38423090a184/full/843,/0/default.jpg",chinese_art_images\1860.jpg
28451,"Portrait of a Tibetan Lama, possibly the Seventh Dalai Lama",China or Tibet,19th century,China,Arts of Asia,A work made of gilt bronze alloy.,Gilt bronze alloy,16.7 × 11.6 × 9.3 cm (6 5/8 × 4 5/8 × 3 5/8 in.),"Gifted to the Art Institute of Chicago by Mr. Guy H. Mitchell, London, United Kingdom, May 29, 1925.",,,Gift of Guy H. Mitchell,Arts of Asia,Himalayan,Sculpture,,,"https://www.artic.edu/iiif/2/385c7d39-d60d-2c69-9419-6661279ca062/full/843,/0/default.jpg",chinese_art_images\1861.jpg
28485,Head of a Horse,China,Han dynasty (206 B.C.–A.D. 221),China,Arts of Asia,A work made of earthenware with polychrome pigments.,Earthenware with polychrome pigments,15.5 × 15.3 × 5.5 cm (6 1/8 × 6 × 2 3/16 in.),,,,James W. and Marilynn Alsdorf Collection,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/be8125b0-31a5-3142-16d7-55ba106728fe/full/843,/0/default.jpg",chinese_art_images\1862.jpg
28487,"Buddha, Standing with Hand in Gesture of Reassurance (Abhaymudra)",China,"Tang dynasty, 618–907, 7th/8th century",China,Arts of Asia,A work made of gilt copper alloy.,Gilt copper alloy,11.5 × 3.3 × 3.5 cm (4 1/2 × 1 1/2 × 1 3/8 in.),,,,James W. and Marilynn Alsdorf Collection,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/76d59944-2cf7-4515-8a14-8f7fe75d1c81/full/843,/0/default.jpg",chinese_art_images\1863.jpg
28899,The Dragon and Phoenix Peak of Mount Tianmu,"Zhang Feng (張風 )
Chinese, fl. 1636-1674",Qing dynasty (1644–1912); c. 1660,China,Arts of Asia,A work made of hanging scroll; ink and color on silk.,Hanging scroll; ink and color on silk,143.5 × 74 cm (56 1/2 × 29 3/16 in.),,,"Archivesof Asian Art, 1968, p. 58-59, 76--78.

Comprehensive Illustrated Catalog of Chinese Paintings: Third Series, Vol. 1  American and Canadian Collections 1, Research Field of Art, East Asian Department, Institute for Advanced Studies on Asia, The  University  of Tokyo, by University of Tokyo  Press, 2013;  page I-29, No. A 3–106.",Purchased with funds provided by the Joseph and Helen Regenstein Foundation,Arts of Asia,Chinese (culture or style),Painting,,,"https://www.artic.edu/iiif/2/c014f301-8c67-6d8a-1ef5-5b9752939498/full/843,/0/default.jpg",chinese_art_images\1864.jpg
28918,Scholar Playing Qin by a Waterfall,"Artist unknown (Chinese, 17th century)","Late Ming dynasty(?), 1368–1644",China,Arts of Asia,A work made of album leaf; ink and color on silk.,Album leaf; ink and color on silk,,,,,Gift of Mr. and Mrs. Chester D. Tripp,Arts of Asia,,Painting,,,"https://www.artic.edu/iiif/2/304b22a7-2192-0414-bb02-260a515a92ac/full/843,/0/default.jpg",chinese_art_images\1865.jpg
29149,Buddhist Votive Stele,China,"Western Wei dynasty (A.D. 535–557), dated A.D. 551",China,Arts of Asia,"<p>Buddhist stone tablets known as votive steles were commissioned by pious individuals and families, and erected in temple courtyards and other public spaces. The horizontal registers on this stele illustrate scenes from the life of the Buddha and from sacred texts. The upper pair of niches on this side depicts the death of the Buddha (right) and preparations for his cremation (left). On the opposite side, the primary scene represents the Buddha preaching the <em>Lotus Sutra</em>, a major scripture transmitted from India. The niches above show the Buddha flanked by monks and bodhisattvas (enlightened beings). Surrounding carvings portray ascetics, guardians, protective lions, heavenly musicians, and priests. Inscribed around the lower portion are the names of donors who commissioned this stele to commemorate their ancestors. The most important of these donors appear as standardized figures with parasols held aloft by their attendants. By commissioning such tablets, pious devotees hoped to gain spiritual benefits for themselves and their families.</p>
",Stone,339 × 99 × 21.6 cm (133 1/2 × 39 × 8 1/2 in.),,,,Gift of The Orientals,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,"https://www.artic.edu/iiif/2/df7eff2d-b2f3-898e-88b4-4bf8d4292871/full/843,/0/default.jpg",chinese_art_images\1866.jpg
29434,Landscape,"Fan Qi 
Chinese, 1616-1692","late Ming/early Qing dynasty, 17th century",China,Arts of Asia,,Hanging scroll; ink and light colors on paper,,"Jiang Ershi, Lucerne",,"Archives of Asian Art, Vol. 23, (1969-1970), p. 59, Fig. 6.
""Art of Asia Recently Aquired by American Musiums, 1968""",Bertha Evans Brown Purchase Fund,Arts of Asia,Chinese (culture or style),Painting,,,,
29437,Landscape,"Wang Jian
Chinese, 1598-1677","Qing dynasty (1644–1911), 1598–1677",China,Arts of Asia,A work made of hanging scroll; ink and light color on silk.,Hanging scroll; ink and light color on silk,,"Jiang Ershi, Lucerne",,"Archives of Asian Art, 1968, p. 58-59, 76--78.

Naito Torajiro, comp., Toan-zo shogafu (Caligraphy and Painting in the Collection of Saito Toan) (Osaka: Hakubundo, 1928), vol. 4, pl.44.",Bertha Evans Brown Purchase Fund,Arts of Asia,Chinese (culture or style),Painting,,,"https://www.artic.edu/iiif/2/47bf7f21-3ed2-ce57-6313-61ba197e4645/full/843,/0/default.jpg",chinese_art_images\1867.jpg
29715,Model of a Coffin with Figures,China,Han dynasty or earlier,China,Arts of Asia,A work made of earhtenware with molded decoration.,Earhtenware with molded decoration,10.1 × 25.3 × 12.3 cm (4 × 9 15/16 × 4 13/16 in.),,,,Bequest of Kate S. Buckingham,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/439971ee-352e-487a-6780-e2c981479bd2/full/843,/0/default.jpg",chinese_art_images\1868.jpg
30166,"Winter: Women Enjoying Writing, Reading, and Plum Blossoms","Artist unknown (Chinese, 19th century)",Qing dynasty (1644–1911),China,Arts of Asia,A work made of hanging scroll; color and gold on paper.,Hanging scroll; color and gold on paper,"H. 55 1/2""  W. 14 5/8""",,,,Gift of Lawrence Longley,Arts of Asia,,Painting,,,"https://www.artic.edu/iiif/2/527a2995-17c8-c239-5f02-2d49c76f5170/full/843,/0/default.jpg",
30168,Summer: Women Overlooking a Lotus Pond,"Artist unknown (Chinese, 19th century)",Qing dynasty (1644–1911),China,Arts of Asia,A work made of hanging scroll; color and gold on paper.,Hanging scroll; color and gold on paper,"H. 55 1/2""  W. 14 5/8""",,,,Gift of Lawrence Longley,Arts of Asia,,Painting,,,"https://www.artic.edu/iiif/2/d455cf44-cf43-f51f-72ff-699b240f941d/full/843,/0/default.jpg",chinese_art_images\1870.jpg
30174,"Autumn: Women Enjoying Antiquities, Drinking, and Chrysanthemum","Artist unknown (Chinese, 19th century)",Qing dynasty (1644–1911),China,Arts of Asia,A work made of hanging scroll; color and gold on paper.,Hanging scroll; color and gold on paper,"H. 55 3/4""  W. 14 5/8""",,,,Gift of Lawrence Longley,Arts of Asia,,Painting,,,"https://www.artic.edu/iiif/2/896a89f9-f375-b919-85f8-63ee756c57ea/full/843,/0/default.jpg",
30176,Spring: Women Lingering in a Garden,"Artist unknown (Chinese, 19th century)",Qing dynasty (1644–1911),China,Arts of Asia,A work made of hanging scroll; color and gold on paper.,Hanging scroll; color and gold on paper,"H. 55 3/4""  W. 14 5/8""",,,,Gift of Lawrence Longley,Arts of Asia,,Painting,,,"https://www.artic.edu/iiif/2/66dff966-c149-004b-ca91-38cea33a515e/full/843,/0/default.jpg",chinese_art_images\1872.jpg
30203,Mirror,China,Han dynasty (206BCE-220CE),China,Arts of Asia,A work made of bronze.,Bronze,,,,,Gift of Emily Crane Chadbourne,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/10531c27-8865-7616-ef56-49510af9fc3c/full/843,/0/default.jpg",chinese_art_images\1873.jpg
30214,Figure of a Youth,China,"Tang dynasty (A.D. 618–907), first half of 8th century",China,Arts of Asia,"<p>Tang artisans delighted in observing and depicting traders and travelers from around the world who flocked to China’s major cities. Wearing a toga-like robe and knee-length pantaloons, the figurine of a dark-skinned, curly-haired young boy evokes Tang descriptions of people from “Kunlun,” – a term derived from the remote and mysterious Kunlun Mountains mentioned in ancient mythology. However, it had come to refer to people of non-Chinese origin – especially those from the southern maritime countries in Asia – during the Tang Dynasty.</p>
<p>Clay figures similar to this one were interred in Tang tombs to serve the deceased. With raised hands and a tilted body, the figure exudes a strong sense of movement. It likely portrays a rowing scene: the small holes on the hands might have been used to attach a wooden paddle. Enslaved people of Kunlun (kunlun nu) played a significant role in various maritime operations. They provided the essential labor needed to propel ships engaged in long-distance trade.</p>
",Earthenware with brown lead glaze,30.2 × 10.5 × 8.1 cm (11 7/8 × 4 1/8 × 3 3/16 in.),,,,Gift of Emily Crane Chadbourne,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/8d874d85-0fa5-74b6-0a85-580ae8087785/full/843,/0/default.jpg",chinese_art_images\1874.jpg
30217,Model of a Garden Seat with Mock Lion Head Handles,China,"Qing dynasty (1644–1911), 19th/20th century",China,Arts of Asia,A work made of stoneware with green glaze.,Stoneware with green glaze,13.4 × 12.7 cm (5 1/4 × 5 in.),,,,Gift of Mrs. Emily Crane Chadbourne,Arts of Asia,,Sculpture,,,"https://www.artic.edu/iiif/2/4160ae01-ff69-d53e-2b71-575e9fa4270d/full/843,/0/default.jpg",chinese_art_images\1875.jpg
30226,Brushpot with a Bird Flying by a Willow Tree,China,"Qing dynasty (1644–1911), Kangxi period (1662–1722)",China,Arts of Asia,A work made of porcelain with aubergine glaze and underglaze incised decoration.,Porcelain with aubergine glaze and underglaze incised decoration,12.3 × 10.6 cm (4 13/16 × 4 3/16 in.); Diam.: 10.6 cm (4 3/16 in.),,,,Gift of Emily Crane Chadbourne,Arts of Asia,,Vessel,,,"https://www.artic.edu/iiif/2/73ac84f2-4938-bcf4-be09-dc4b00ab1a78/full/843,/0/default.jpg",chinese_art_images\1876.jpg
30325,Panel (Furnishing Fabric),China,"1900/ 20, Qing dynasty (1644–1911)/ Republic Period (1912–1949)",China,Textiles,"A work made of brocaded, simple satin, silk and silvered mulberry bark on linen core. design: in blue, green, red, 2 pink, light brown, greenish yellow, white and silver on black ground.","Brocaded, simple satin, silk and silvered mulberry bark on linen core. Design: in blue, green, red, 2 pink, light brown, greenish yellow, white and silver on black ground",174.3 × 81.5 cm (68 5/8 × 32 1/8 in.),,,,Gift of the Orientals,Textiles,qing,Textile,,,"https://www.artic.edu/iiif/2/8edec0e1-0b64-9699-ad03-5f0b63bef21f/full/843,/0/default.jpg",chinese_art_images\1877.jpg
30332,Panel (Furnishing Fabric),China,"Qing dynasty (1644–1911), 1600/44",China,Textiles,A work made of silk and gilt and silvered paper on linen and silk core.,Silk and gilt and silvered paper on linen and silk core,118 × 55.9 cm (46 1/2 × 22 in.),,,,Gift of The Orientals,Textiles,qing,Textile,,,"https://www.artic.edu/iiif/2/e14aee84-559f-268f-eed2-e82c7e899078/full/843,/0/default.jpg",chinese_art_images\1878.jpg
30506,Standing Bodhisttva Maitreya,China,Tang dynasty (618–907),China,Arts of Asia,A work made of gilt bronze.,Gilt bronze,17.1 × 5.7 × 4.8 cm (6 3/4 × 2 1/4 × 1 7/8 in.),,,,James W. and Marilynn Alsdorf Collection,Arts of Asia,,Sculpture,,,"https://www.artic.edu/iiif/2/2116a8cd-568c-cebf-78c6-649f1541f21b/full/843,/0/default.jpg",
30533,Seated Tiger,China,Liao dynasty (907–1125),China,Arts of Asia,A work made of slip-coated and glazed stoneware.,Slip-coated and glazed stoneware,20.6 × 9.2 × 12.4 cm (8 1/8 × 3 5/8 × 4 7/8 in.),,,,Oakleigh L. Thorne,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/2ddd5f1b-ede1-352b-3f2b-28cbf4b229c5/full/843,/0/default.jpg",chinese_art_images\1880.jpg
31117,"Bowl with Plum, Peach, Bamboo, and Lingzhi Mushrooms",China,"Qing dynasty (1644–1911), Yongzheng reign mark and period (1723–1735)",China,Arts of Asia,A work made of porcelain painted in overglaze enamels.,Porcelain painted in overglaze enamels,4.8 × 13.3 cm (1 7/8 × 5 3/8 in.); Diam.: 13.3 cm (5 3/8 in.),,,,Gift of Mr. Russell Tyson,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/3b67751a-1e15-bcb6-2b18-389e3b15594c/full/843,/0/default.jpg",chinese_art_images\1881.jpg
31193,Gu-Shaped (Archaic Bronze Vessel) Vase,China,"Qing dynasty (1644–1911), Yongzheng reign mark and period (1723–1735)",China,Arts of Asia,A work made of porcelain.,Porcelain,26 × 20.1 cm (10 1/4 × 7 15/16 in.); Diam.: 20.1 cm (7 15/16 in.),,,,Gift of Emily Crane Chadbourne,Arts of Asia,Chinese (culture or style),Decorative Arts,,,"https://www.artic.edu/iiif/2/1318d506-83e7-517c-cdf7-379d47411dde/full/843,/0/default.jpg",chinese_art_images\1882.jpg
31202,"Jar with Narcissus, Nandina Berries, Lingzhi Mushrooms, and Rocks",China,"Qing dynasty (1644–1911), Yongzheng reign mark and period (1723–1735)",China,Arts of Asia; Arts of Asia 100,A work made of porcelain painted in underglaze blue and overglaze enamels (doucai).,Porcelain painted in underglaze blue and overglaze enamels (doucai),13 × 12.2 cm (5 1/8 × 4 13/16 in.); Diam.: 12.2 cm (4 13/16 in.),,,,Gift of Emily Crane Chadbourne,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/00723bef-2788-4f8d-479a-0221e68ed789/full/843,/0/default.jpg",chinese_art_images\1883.jpg
31211,Bowl,China,"Qing dynasty (1644–1912), Yongzheng reign mark and period (1723–1735)",China,Arts of Asia,A work made of porcelain with crimson pink glaze.,Porcelain with crimson pink glaze,8.4 × 18.4 cm (3 5/16 × 7 1/4 in.); Diam.: 18.4 cm (7 1/4 in.),,,,Gift of Emily Crane Chadbourne,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/fef45bd7-b6ea-3638-6704-a84f52c64645/full/843,/0/default.jpg",chinese_art_images\1884.jpg
31222,"Bowl with Pomegranates, Peonies, and Stylized Leaves",China,Jin dynasty (1115–1234),China,Arts of Asia,A work made of ding ware; porcelain with underglaze molded decoration.,Ding ware; porcelain with underglaze molded decoration,5.8 × 19.7 cm (2 1/4 × 7 3/4 in.); Diam.: 19.7 cm (7 3/4 in.),,,,Gift of Emily Crane Chadbourne,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/112a99c1-7fd4-770d-89bb-da70db89a021/full/843,/0/default.jpg",chinese_art_images\1885.jpg
31237,Bottle-Shaped Vase (Meiping) with Phoenixes amid Clouds,China,Ming dynasty (1368–1644),China,Arts of Asia,A work made of porcelain painted in overglaze enamels.,Porcelain painted in overglaze enamels,13.8 × 23.7 cm (5 7/16 × 9 5/16 in.); Diam.: 23.7 cm (9 5/16 in.),,,,Gift of Emily Crane Chadbourne,Arts of Asia,,Vessel,,,"https://www.artic.edu/iiif/2/75e75926-7b09-e714-ff28-f60ccc400fbf/full/843,/0/default.jpg",chinese_art_images\1886.jpg
31929,Globular Jar,China,"Tang dynasty (618–906), first half of 8th century",China,Arts of Asia,A work made of slip-coated earthenware with blue streaks.,Slip-coated earthenware with blue streaks,16.3 × 21.5 cm (6 7/16 × 8 7/16 in.); Diam.: 21.5 cm (8 7/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/ed173d28-2a64-e06b-7578-5ba6059fbdfd/full/843,/0/default.jpg",chinese_art_images\1887.jpg
31935,Scissors,China,"Tang dynasty (618–907), 8th or 9th century",China,Arts of Asia,A work made of silver.,Silver,H.: 20.7 cm (8 1/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Decorative Arts,,,"https://www.artic.edu/iiif/2/9cdc80df-a1cf-0c26-621f-ac0a64272df4/full/843,/0/default.jpg",chinese_art_images\1888.jpg
31938,Covered Jar with Spouts,China,Song dynasty (960–1279) or later,China,Arts of Asia,A work made of stoneware with celadon glaze.,Stoneware with celadon glaze,29.8 × 15.9 cm (11 3/4 × 6 1/4 in.); Diam.: 15.9 cm (6 1/4 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/a4ba6f45-ce04-1442-e4ae-7fbebce4ac2b/full/843,/0/default.jpg",chinese_art_images\1889.jpg
31955,Goblet (jia),China,"Late Shang dynasty, 13th century–1046 B.C.",China,Arts of Asia,"<p>Monumental scale and the precise casting of animal imagery distinguish this vessel as a commission of late Shang royalty. Two tiers of monster masks encircle the flared bowl. Elongated version of these masks, which may also be interpreted as paired serpents, descend the sharply tapered legs. A bovine head with sculpted horns crowns the strap handle. Pieces of the clay core, visible through holes in the legs, remain from the piece-mold casting process.</p>
",Bronze,51.5 × 23.5 cm (20 1/4 × 9 1/4 in.),"Purchased by Kate Buckingham from Parish-Watson, New York, 1922; given by her to the Art Institute, 1926.",,"Archaic Chinese Bronzes of the Shang, Chou, and Han Periods in the Collections of Mr. Parish-Watson, notes by Berthold Laufer (New York: Parish-Watson & Co., 1922), p. 6, cat. 2, pl. 2 (ill).

C. F. Kelley and D.K. Wilson, “Bronzes Recently Acquired for the Buckingham Collection,” Bulletin of the Art Institute of Chicago 21 (November-December 1927), pp. 98-99, 114-116.

Suiji Umehara, Shina-kodo Seikwa (Osaka: Yamanaka and Co., 1933), pt. 1, vol. 1, pl. 68.

Florance Waterbury, Early Chinese Symbols and Literature: Vestiges and Speculations (New York, 1942), pl. 75.

Charles Fabens Kelley and Ch’en Meng-chia, Chinese Bronzes from the Buckingham Collection (Chicago: The Art Institute of Chicago/ Lakeside Press, 1946), p. 26, 148, pl. 8. 

Chen Mengjia, In Shu seidoki bunrui zuroku: A Corpus of Chinese Bronzes in American Collections, ed. Matsumaru Michio (Tokyo:Kyoku Shuin, 1977), vol. 1 p. 308, cat. A308; vol. 2, p. 599 (ill). Japanese  version of Mei diguo zhuyi jieliao de wo guo (Beijing, Kexue Chubanshe, 1962), based on unpublished manuscript by Chen Mengjia, Yin Zhou qingtongqi fenlei tulu.

Minao Hayashi, In Shu jidai seidoki no kenkyu (In Shu jidai seidoki soran ichi) [Conspectus of Yin and Zhou Bronzes], 1, part 2 (Tokyo: Yoshikawa Kobunkan, 1984), p.196, pl. 60.

Elinor Pearlstein and James T. Ulak, Asian Art in the Art Institute of Chicago (The Art Institute of Chicago, 1993), pp. 16-17 (ill.).

Matsumaru Michio, In Shu seidoki bunrui zuroku: A Corpus of Chinese Bronzes in American Collections (Tokyo: Kyoku shuin, 1977), p. 64, 599.

Elinor Pearlstein, “Early Chicago Chronicles of Chinese Art”, Collectors, Collections & Collecting the Arts of China: Histories & Challenges; ed. Steuber, Jason with Guolong Lai ( University Press of Florida, 2014), p.14,15 , pl.1.10a",Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/ad6090db-62b2-6fd3-6618-267c6db7b7c8/full/843,/0/default.jpg",chinese_art_images\1890.jpg
31985,Vase,China,Tang dynasty (618-906),China,Arts of Asia,A work made of earthenware with wood grain under yellow glaze.,Earthenware with wood grain under yellow glaze,14.7 × 12.5 cm (5 13/16 × 4 15/16 in.); Diam.: 12.5 cm (4 15/16 in.),,,,Clarence Buckingham Collection,Arts of Asia,,Vessel,,,"https://www.artic.edu/iiif/2/7fd71f6b-d9df-5e86-4278-9808924426bd/full/843,/0/default.jpg",chinese_art_images\1891.jpg
31988,Vase with Stylized Petals,China,"Jin dynasty (1115–1234), or Yuan dynasty (1271–1368), 12th/14th century",China,Arts of Asia,A work made of stoneware with black and brown glazes.,Stoneware with black and brown glazes,19.6 × 11.3 cm (7 3/4 × 4 7/16 in.); Diam.: 11.3 cm (4 7/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/61effe16-a607-05c1-dfb3-63b7fe6fc3d1/full/843,/0/default.jpg",chinese_art_images\1892.jpg
32128,Autumn Landscape,"Jiang Eshi (Chiang Er-shih; Chinese, 1913-1972)",1955,China,Arts of Asia,"<p>In this work, Jiang Eshi skillfully integrated the Chinese literati painting tradition with his own experimental approach. The older conventions can be seen in his limited use of vegetal brown pigment and the vertically oriented composition, which features a tree-lined riverbank and a humble hut set high on a mountainside. But he playfully manipulated the form and medium to produce an exaggerated rock formation accentuated by dense ink. In the inscription, Jiang quoted a lyrical phrase about the late-autumn landscape by Li Bai, a famous 8th-century poet. He signed it “Qingshuang made it for pleasure,” using his courtesy name, which he chose later in life.</p>
",Hanging scroll; ink and light color on paper,20.4 × 95 cm (8 × 37 3/8 in.),,,,Gift of Margaret Gentles,Arts of Asia,,Painting,,,"https://www.artic.edu/iiif/2/e1171504-80e5-ea46-413a-00ba16c3a458/full/843,/0/default.jpg",chinese_art_images\1893.jpg
32190,Cricket cage,China,"Qing dynasty (1644-1911), 19th century",China,Arts of Asia,"A work made of ivory, gourd, and rhinocerous horn; with silk case..","Ivory, gourd, and rhinocerous horn; with silk case.",Diam.: 4.8 cm (1 7/8 in.); With cover: H.: 11.2 cm (4 7/16 in.); Diam.: 4.8 cm (1 7/8 in.),,,,Gift of Miss Jane Hillman,Arts of Asia,,Vessel,,,"https://www.artic.edu/iiif/2/71bde5fb-69b6-7ef9-9cc5-b23283edaa69/full/843,/0/default.jpg",chinese_art_images\1894.jpg
32289,The Plum Blossom Studio in the style of Li Cheng,"Mei Chong
Chinese, 1623-1697","Qing dynasty (1644–1911), late 17th century",China,Arts of Asia,A work made of hanging scroll; ink and light colors on paper.,Hanging scroll; ink and light colors on paper,180.3 × 47 cm (71 × 18 1/2 in.),"Jiang Ershi, Lucerne",,"Archives of Asian Art, vol. 24, (1970/1971), pp. 86-117.",Bertha Evans Brown Fund,Arts of Asia,Chinese (culture or style),Painting,,,"https://www.artic.edu/iiif/2/c751d2c6-1a96-3f64-91b1-b6832a20bf5b/full/843,/0/default.jpg",
32324,Duck-Shaped Ewer,"China, type found in the Philippines","Ming dynasty (1368–1644), 15th century",China,Arts of Asia,A work made of slip-coated stoneware painted in underglaze blue.,Slip-coated stoneware painted in underglaze blue,,,,,Alsdorf Foundation Purchased with funds provided by,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/a1daffe4-71d3-7a3b-e20d-3249ca3ad0c7/full/843,/0/default.jpg",chinese_art_images\1896.jpg
