id,Title,Artist,Dynasty,CreditLine,Dimensions,ImgPath,ImgUrl,Materials,Description,Museum,PlaceOri,Inscribed,Classifications,Medium,OnlyArtist,main_start,main_end,sub_start,sub_end,periods
3112,礼器水器,,约公元前600年至480年,艾弗里·布伦戴奇藏品,高5 1/2英寸 x 宽10 1/4英寸 x 深8 1/2英寸，高14.2厘米 x 宽21.3厘米 x 深21.6厘米,images/asian_chinese3608.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/22194/preview,青铜,东周青铜器 东周（公元前770年—前256年）分为春秋（公元前770年—前476年）和战国（公元前475年—前221年）两个时期。这一时期，中国分裂为多个地区政权，同时也是哲学思想、社会制度和技术发生重大变革的时代。铁器在这一时期首次得到广泛应用，加之农业进步，使得社会各阶层都享有一定程度的繁荣。青铜器的风格发展呈现出多样化的趋势，充分反映了这一时期的丰富性。鲜明的地域风格与跨区域的流行样式并存；制作精良的器物（有些体量巨大或饰有精美镶嵌）与造型简朴、铸造粗糙的器具同时流通。越来越多的陶制仿品逐渐取代了青铜礼器。,亚洲艺术博物馆,中国,,金属艺术,,,600.0,480.0,,,
3114,烛台，成对之一,,唐朝（618年－907年）,艾弗里·布伦戴奇收藏,高11 1/2英寸×直径8 1/8英寸，高29.2厘米×直径20.6厘米,images/asian_chinese3610.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/12903/preview,青铜,,亚洲艺术博物馆,中国,,金属艺术,,,618.0,907.0,,,唐朝
3115,坐佛,,1300-1400,艾弗里·布伦戴奇收藏,高5英寸 x 宽4英寸,images/asian_chinese3611.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/67655/preview,镀金青铜,,亚洲艺术博物馆,中国,,雕塑,,,1300.0,1400.0,,,
3116,碗,,北宋时期（960-1127年），约1000-1200年,艾弗里·布伦戴奇收藏,高2又1/4英寸×直径9又7/16英寸，高5.7厘米×直径24厘米,images/asian_chinese3612.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/17250/preview,高温烧制陶瓷，口沿饰有铜带,,亚洲艺术博物馆,中国,,陶瓷,,,960.0,1127.0,1000.0,1200.0,
3119,发饰,,清朝（1644-1911年），约1800-1900年,弗雷达·M·雅各布斯·卡尔的礼物,高9.3厘米，宽3.5厘米,images/asian_chinese3615.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/1108/preview,翠鸟羽毛镀金金属,,亚洲艺术博物馆,中国,,装饰艺术,,,1644.0,1911.0,1800.0,1900.0,清朝
3118,缠足鞋，单只,,清朝（1644-1911年），约1800-1911年,亚历山大·M·赫迈尔的礼物,整体尺寸：高3英寸 × 长2.5英寸（7.6厘米 × 6.4厘米）,images/asian_chinese3614.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/706/preview,丝绸上的丝绣,,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1800.0,1911.0,清朝
3122,刷架,,清朝（1644-1911年），约1800-1911年,奥尔顿和多萝西·希金斯的礼物,,images/asian_chinese3618.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/1448/preview,象牙,,亚洲艺术博物馆,中国,,装饰艺术,,,1644.0,1911.0,1800.0,1911.0,清朝
3117,带盖罐子,,西汉时期（公元前206年—公元9年）,汉妮·福雷斯特为纪念其丈夫查尔斯·F·福雷斯特博士而捐赠。,高11 5/8英寸×直径8英寸，高29.6厘米×直径20.3厘米,images/asian_chinese3613.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/308/preview,灰色低温彩绘陶器,“钟”与“壶”二词均指代自东周时期以来以青铜、漆器及陶土材质制作的此类大型容器。其造型特点为敞口、橄榄形腹身渐收至平底。汉代陶制容器因形态多变而被各地广泛仿制。其中一类饰有点状填充三角形纹饰的器皿系列，旨在视觉上复刻青铜器表面效果。然而，这种以明艳红、黄、白三色勾勒的纹样组合，实为河南-河北地区所独有（参见河北博物馆1980年刊第108页；考古研究所1959年图版34-5；CGK博物馆1983年第七卷图版63-5）。,亚洲艺术博物馆,中国中原,,陶瓷,,,-206.0,-206.0,,,
3121,碗,,唐朝（618年—907年），约700年至750年,玛乔丽·比辛格的礼物,高3 1/8英寸×直径7 5/8英寸，高8.0厘米×直径19.4厘米,images/asian_chinese3617.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/1447/preview,高温烧制绿釉陶瓷,,亚洲艺术博物馆,中国,,陶瓷,,,618.0,907.0,700.0,750.0,唐朝
3120,菩萨头像,,北魏（386年－534年）,艾弗里·布伦戴奇藏品,高15 5/8英寸 × 宽6英寸 × 深3 3/4英寸（39.7厘米 × 15.2厘米 × 9.5厘米）,images/asian_chinese3616.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/19764/preview,石头,此尊菩萨头像呈现典型的六世纪早期风格，青年面容上弓形眉、半启莲目与挺直长鼻相映成趣。唇瓣弯若古风微笑，为修长面庞平添静谧气质。高耸的三瓣莲冠强化了面部线条的流畅感，贴面垂落的扁平长耳顺应脸部轮廓。其艺术风格与材质特征暗示可能出自龙门石窟，与馆藏另两件龙门造像（B60 S573图版35、B60 S151+图版37）的面部特征高度吻合。该头像与藤井有邻馆所藏公元518年铜菩萨像风格亦极为相近。,亚洲艺术博物馆,中国,,雕塑,,,386.0,534.0,,,北魏
3123,男性形象,,约公元前188年至前144年,大卫·希尔的礼物,高22 5/8英寸 x 宽3 1/2英寸 x 深2 3/4英寸，高57.4厘米 x 宽8.9厘米 x 深7.0厘米,images/asian_chinese3619.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/990/preview,陶器,人形墓葬俑 到了汉代（公元前206年-公元220年），人祭已不再是葬礼的一部分，取而代之的是陶俑陪葬。大多数陶俑代表死者的仆人和保护者，包括战士、艺人、厨师、马夫和宫廷侍女。通过研究这些墓葬俑，可以深入了解时尚变迁和女性美理想的迷人变化。这些墓葬中的人俑按明确的等级排列。仆人和辅助人员的俑像被安置在地面和壁龛中。死者及其同辈的形象，以及受人敬仰的历史人物和神灵形象，则被绘制、雕刻在石头上，或印在构成石棺和墓室墙壁的陶砖上。这是西汉早期一种描绘生殖器的俑像实例。科学发掘的墓葬证据表明，这些俑像装有木制手臂，并穿着真实布料制成的衣物。,亚洲艺术博物馆,中国陕西省,,雕塑,,,188.0,144.0,,,
3124,龙凤花瓶与洗涤器,,清朝（1644-1911年），约1800-1900年,罗德里克·A·麦克马尼格尔的礼物,高6.5英寸×宽9英寸×深2.25英寸，高16.5厘米×宽22.9厘米×深5.7厘米,images/asian_chinese3620.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/1427/preview,玉,此扁圆花瓶以灰绿色带大块杂质的玉石雕琢而成，一侧瓶身雕有凤凰纹饰，配莲花形盖；另一侧椭圆形洗池立于绶带纹台座之上，池沿盘踞三爪龙纹。,亚洲艺术博物馆,中国,,玉与石,,,1644.0,1911.0,1800.0,1900.0,清朝
3125,镂空火绒盒,,清朝（1644-1911年），约1800-1900年,伊莎贝拉·M·考威尔的遗赠,15.9厘米,images/asian_chinese3621.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/28304/preview,琥珀,,亚洲艺术博物馆,中国,,装饰艺术,,,1644.0,1911.0,1800.0,1900.0,清朝
3128,外套或长袍上的面板,,清朝（1644-1911），约1850-1911年,格拉迪斯·克洛卡尔斯·巴伯/梅布尔·克洛卡尔斯·加纳亚洲纺织品与装饰艺术收藏之馈赠,高33英寸×宽28英寸，高83.9厘米×宽71.2厘米,images/asian_chinese3624.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/1560/preview,丝绸刺绣,,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1850.0,1911.0,清朝
3126,女士短外套,,清朝（1644-1911年）或民国时期（1912-1949年），约1850-1950年,格拉迪斯·克洛卡尔斯·巴伯/梅布尔·克洛卡尔斯·加纳亚洲纺织品与装饰艺术收藏之馈赠,高39英寸×宽57英寸，高99厘米×宽144.8厘米,images/asian_chinese3622.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/1544/preview,丝绸缎面锦缎配刺绣饰边,"晚清至民国初期（约1850–1950年）的女性在节庆场合或许会穿着此类纹饰精美的外衣。这类外衣通常搭配长裤或长裙穿着，兼顾舒适性与行动便利。这件华美的外衣边缘缝制着宽窄不一的镶边装饰，最宽的镶条上绣着童子嬉戏图——彩蝶纷飞的花丛间，孩童们或泛舟或玩耍，这些传统纹样寄托着多子多福的美好寓意。领口与门襟处的镶边组合成对称的如意云头纹，这种被称为""如意""的图案象征着心想事成。",亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1850.0,1950.0,清朝；民国时期
3129,外套或长袍上的面板,,清朝（1644-1911年），约1850-1911年,格拉迪斯·克洛卡斯·巴伯/梅布尔·克洛卡斯·加纳亚洲纺织品与装饰艺术收藏之馈赠,高30英寸 x 宽29.5英寸，高76.2厘米 x 宽75.0厘米,images/asian_chinese3625.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/1562/preview,丝绸,,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1850.0,1911.0,清朝
3130,未剪裁的部分宫廷长袍,,清朝（1644-1911年），约1800-1911年,格拉迪斯·克洛卡斯·巴伯/梅布尔·克洛卡斯·加纳亚洲纺织品与装饰艺术收藏之馈赠,长292英寸 x 宽30.5英寸，高741.7厘米 x 宽77.5厘米,images/asian_chinese3626.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/1576/preview,丝绸,,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1800.0,1911.0,清朝
3127,女士百褶裙,,清朝（1644-1911年），约1850-1911年,格拉迪斯·克洛卡尔斯·巴伯/梅布尔·克洛卡尔斯·加纳亚洲纺织品与装饰艺术收藏之馈赠,高36英寸，高91.5厘米,images/asian_chinese3623.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/1547/preview,丝绸,这条裙子的褶裥较大，女子行走时，各褶裥会各自摆动。红色绸缎底上织有牡丹、海棠和白玉兰的图案，寓意“贵府富贵荣华”。裙前（及后）的平幅面板上以京绣技法绣有双狮戏绣球，象征“愿君及子孙皆得高官厚禄”。此图案亦装饰于每道宽褶的下半部分。,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1850.0,1911.0,清朝
3131,镂空装饰片,,清朝（1644-1911年），约1800-1911年,格拉迪斯·克洛卡斯·巴伯/梅布尔·克洛卡斯·加纳亚洲纺织品与装饰艺术收藏之赠礼,整体尺寸：高15 1/2英寸 × 宽30英寸（39.4厘米 × 76.2厘米）,images/asian_chinese3627.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/1569/preview,丝绸,"清代，大多数袍服面料上的纹样布局都受宫廷规制，具体规定了哪些纹样可以出现在衣物的肩部、主体和下摆。1850年后，预先制作的镶边节省了时间和人力，市场需求随之增长。像这对镶边（1992.22.1和1992.22.2）可以直接贴缝在成袍的下摆上。其设计复制了满清宫廷袍服的标准样式，其中岩石（居中）、漩涡波浪和彩虹光束（下边缘）三个元素装饰前摆，构成基本图案，传达""江山永固""的寓意，作为对君主的祝福。盛有桃子、佛手和石榴的篮子共同组成一句古语：""福寿三多""。其他吉祥纹样还包括由珍珠、犀角、磬、方胜、珊瑚、宝盖（胜利的象征）、花瓶、莲花和如意头组成的杂宝纹，共同庆祝长寿、幸福和繁荣。",亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1800.0,1911.0,清朝
3134,舞者，成对之一,,唐朝（618年－907年）,埃德·纳格尔的礼物,高25 1/2英寸 × 宽16 1/4英寸，高58.4厘米 × 宽41.2厘米,images/asian_chinese3630.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/27495/preview,陶器,,亚洲艺术博物馆,中国,,雕塑,,,618.0,907.0,,,唐朝
3132,八瓣边饰盘,,明朝（1368-1644年），永乐年间（1403-1424年）,罗伊·莱文特里特的礼物,高1英寸×直径7 5/8英寸，高2.54厘米×直径19.4厘米,images/asian_chinese3628.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/23611/preview,釉下青花装饰无釉底瓷器,此盘各部分纹饰皆对称分布于八瓣花形开光内。盘缘绘缠枝花卉，内外壁各饰八组折枝花卉。盘心以八曲菱花边围出开光，内绘牡丹花枝。其器形与纹饰设计承袭自元代八瓣花形杯托（参见《文物》1979年第8期，图版7），且在画工、深蓝色装饰及无釉底足等方面保留了早期特征。此类盘尺寸不一，分八瓣或十二瓣式，常见牡丹或莲花主题，并以波浪纹为衬（参见《故宫博物院藏文物珍品全集》1982年版，图版42）。,亚洲艺术博物馆,中国江西省,,陶瓷,,,1368.0,1644.0,1403.0,1424.0,明朝
3135,坐着的渔夫,,1912年至1949年,纪念李·赫伯特·法恩斯托克的礼物,高6.5英寸×宽2英寸×深2.25英寸，高16.5厘米×宽5.0厘米×深5.5厘米,images/asian_chinese3631.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/1639/preview,象牙,渔夫倚靠石边休憩，身旁放着鱼篓。渔、樵、耕、读乃中国四大雅业。,亚洲艺术博物馆,中国,,装饰艺术,,,1912.0,1949.0,,,
3133,海浪莲纹高足杯,,明朝（1368-1644年），宣德年间（1426-1435年），1426-1435年,罗伊·莱文特里特的礼物,高2 3/8英寸×直径5英寸，高6.7厘米×直径12.7厘米,images/asian_chinese3629.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/23622/preview,青花瓷,制茶，1300年至今 为了让饮茶者充满活力，人们会根据季节和天气条件制作不同种类的茶。茶成为皇室和受过教育的精英阶层美学的一部分，他们追求理想的准备过程，需要优质的山泉水、来自著名茶园的高品质茶叶和完美的茶具。制茶的过程包括将沸水倒入装有茶叶的特制茶壶中，然后将茶倒入小杯中供个人饮用。,亚洲艺术博物馆,中国江西省景德镇,,陶瓷,,,1368.0,1644.0,1426.0,1435.0,明朝
3138,罗汉,,明朝（1368-1644年）或清朝（1644-1911年），约1600-1700年,纪念李·赫伯特·法恩斯托克的礼物,高9 3/4英寸×宽2 1/2英寸，高24.7厘米×宽6.5厘米,images/asian_chinese3634.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/1692/preview,象牙,,亚洲艺术博物馆,中国,,装饰艺术,,,1368.0,1644.0,1600.0,1911.0,明朝；清朝
3136,四风之一,,清朝（1644-1911年），约1800-1900年,纪念李·赫伯特·法恩斯托克的礼物,高9英寸，高22.8厘米,images/asian_chinese3632.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/1642/preview,象牙,,亚洲艺术博物馆,中国,,装饰艺术,,,1644.0,1911.0,1800.0,1900.0,清朝
3139,带盖香炉,,明朝（1368-1644年），宣德年间（1426-1435年）,艾弗里·布伦戴奇收藏,高4 1/4英寸×宽5 1/2英寸，高10.8厘米×宽14.0厘米,images/asian_chinese3635.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/24399/preview,青铜与铜胎掐丝珐琅,,亚洲艺术博物馆,中国,,金属艺术,,,1368.0,1644.0,1426.0,1435.0,明朝
3140,松下老仙,,清朝（1644年—1911年）,艾弗里·布伦戴奇收藏,高3又5/16英寸×宽2又7/8英寸×深11/16英寸，高8.4厘米×宽7.3厘米×深1.8厘米,images/asian_chinese3636.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/24421/preview,象牙与木材,,亚洲艺术博物馆,中国,,装饰艺术,,,1644.0,1911.0,1644.0,1911.0,清朝
3137,牧童与牛,,1912年至1949年,纪念李·赫伯特·法恩斯托克的礼物,高2又1/2英寸×宽4英寸×深2又1/4英寸，高6.3厘米×宽10.2厘米×深5.7厘米,images/asian_chinese3633.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/1670/preview,象牙,小牧童正倚着石头休息，他的牛蹲在附近，背上驮着一个空午餐篮。放牛是乡村男孩的传统工作。关于牧童的故事有很多，比如《牛郎织女》。,亚洲艺术博物馆,中国,,装饰艺术,,,1912.0,1949.0,,,
3141,鼻烟壶,,清朝（1644-1911年），约1800-1900年,艾弗里·布伦戴奇收藏,H. 不含塞子高6.2厘米,images/asian_chinese3637.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/27364/preview,带有红褐色斑块的灰玛瑙,,亚洲艺术博物馆,中国,,装饰艺术,,,1644.0,1911.0,1800.0,1900.0,清朝
3144,鼻烟壶，凤凰与花瓶,,清朝（1644-1911年），约1800-1900年,艾弗里·布伦戴奇收藏,H. 4.7厘米,images/asian_chinese3640.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/27393/preview,粉红珊瑚,,亚洲艺术博物馆,中国,,装饰艺术,,,1644.0,1911.0,1800.0,1900.0,清朝
3143,鼻烟壶，仕女与花,,清朝（1644-1911年），约1800-1900年,艾弗里·布伦戴奇收藏,H. 5.4 厘米,images/asian_chinese3639.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/27381/preview,象牙,,亚洲艺术博物馆,中国,,装饰艺术,,,1644.0,1911.0,1800.0,1900.0,清朝
3142,鼻烟壶,,清朝（1644-1911年），约1800-1900年,艾弗里·布伦戴奇收藏,高2又7/8英寸，宽1又1/2英寸×深1英寸，高7.1厘米×宽3.8厘米×深2.5厘米,images/asian_chinese3638.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/27377/preview,琥珀,这个瓶子所用的琥珀来自中国西南部的云南省和缅甸。,亚洲艺术博物馆,中国,,装饰艺术,,,1644.0,1911.0,1800.0,1900.0,清朝
3145,双葫芦形鼻烟壶,,清朝（1644-1911年），约1800-1850年,艾弗里·布伦戴奇收藏,高2 1/2英寸 x 宽1 1/2英寸 x 直径1 1/2英寸，高6.8厘米 x 宽3.8厘米 x 直径3.8厘米,images/asian_chinese3641.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/57797/preview,水晶、玻璃、象牙？,双葫芦是一种吉祥图案，因其多籽也象征着丰饶。蝙蝠与云朵传递着祝福与好运。,亚洲艺术博物馆,中国,,装饰艺术,,,1644.0,1911.0,1800.0,1850.0,清朝
3146,神兽顶端的印章,,明朝（1368年－1644年）,艾弗里·布伦戴奇收藏,H. 6.1厘米,images/asian_chinese3642.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/27404/preview,象牙,,亚洲艺术博物馆,中国,,装饰艺术,,,1368.0,1644.0,,,明朝
3148,进程集,,1900-1977,旧金山美术博物馆移交，亨利·伯特伦·李斯特遗赠,高2 3/8英寸×直径1 1/2英寸，高6厘米×直径3.8厘米，尺寸为每个花瓶的规格,images/asian_chinese3644.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/27895/preview,铜胎珐琅,,亚洲艺术博物馆,可能在中国福州地区,,金属艺术,,,1900.0,1977.0,,,
3149,进程集,,1900年至1977年,旧金山美术馆移交，亨利·伯特伦·利斯特遗赠,高2 3/8英寸×直径1 1/2英寸，高6厘米×直径3.8厘米，尺寸为每个花瓶的规格,images/asian_chinese3645.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/27899/preview,铜胎珐琅,,亚洲艺术博物馆,可能在中国福州地区,,金属艺术,,,1900.0,1977.0,,,
3147,狮子顶印,,明朝（1368年—1644年）,艾弗里·布伦戴奇收藏,H. 6.1厘米,images/asian_chinese3643.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/27406/preview,象牙,,亚洲艺术博物馆,中国,,装饰艺术,,,1368.0,1644.0,,,明朝
3150,圆盘,,明朝（1368-1644年）或清朝（1644-1911年），约1600-1700年,博物馆收购,高2英寸 x 直径14 1/2英寸，高5.1厘米 x 直径36.7厘米,images/asian_chinese3646.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/71962/preview,漆器，竹边；红黑相间,,亚洲艺术博物馆,可能在中国福州地区,,装饰艺术,,,1368.0,1644.0,1600.0,1911.0,明朝；清朝
3151,托盘,,明朝（1368年—1644年），1400年至1500年,博物馆采购,整体尺寸：高1又7/16英寸 × 宽8又7/16英寸 × 深8又1/2英寸（3.7厘米 × 21.4厘米 × 21.6厘米）,images/asian_chinese3647.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/27930/preview,黑漆螺钿镶嵌,,亚洲艺术博物馆,中国,,装饰艺术,,,1368.0,1644.0,1400.0,1500.0,明朝
3154,寿老,,明朝（1368-1644年），约1500-1600年,旧金山美术馆转让，Vail Benz Silvertsen夫人捐赠,,images/asian_chinese3650.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/28192/preview,象牙,,亚洲艺术博物馆,中国,,装饰艺术,,,1368.0,1644.0,1500.0,1600.0,明朝
3153,一件长袍的碎片,,清朝（1644-1911年），约1800-1911年,旧金山美术馆转让，弗吉尼亚·迪尔斯夫人捐赠,整体尺寸：高14 1/2英寸 × 长22英寸（36.8厘米 × 55.9厘米）,images/asian_chinese3649.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/28042/preview,纺织品碎片,,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1800.0,1911.0,清朝
3152,分层盒,,元朝（1271年—1368年），1300年—1400年,亚洲艺术博物馆基金会赠品,"整体尺寸：高7又13/16英寸 × 宽8又1/8英寸 × 深8又1/8英寸（19.8厘米 × 20.6厘米 × 20.6厘米）  
其他（第一层（顶部））：高2又13/16英寸 × 宽8又1/16英寸 × 深8又1/16英寸（7.1厘米 × 20.5厘米 × 20.5厘米）  
其他（第二层（中部））：高1又5/8英寸 × 宽8又1/8英寸 × 深8又1/8英寸（4.1厘米 × 20.6厘米 × 20.6厘米）  
其他（第三层（底部））：高3又7/8英寸 × 宽8又1/16英寸 × 深8又1/16英寸（9.8厘米 × 20.5厘米 × 20.5厘米）",images/asian_chinese3648.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/74443/preview,黑漆螺钿镶嵌,,亚洲艺术博物馆,中国,,装饰艺术,,,1271.0,1368.0,1300.0,1400.0,元朝
3155,衣袖饰带，绣有花鸟虫纹，成对之一,,清朝（1644-1911年），约1800-1911年,旧金山美术博物馆转让，卡洛塔·马伯里捐赠,整体尺寸：宽4英寸 × 长48又1/2英寸（10.2厘米 × 123.2厘米）,images/asian_chinese3651.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/28281/preview,紫色底上带有黄色和绿色花朵的丝绸,,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1800.0,1911.0,清朝
3156,外套袖带，一对之一,,清朝（1644-1911年），约1800-1911年,旧金山美术馆转交，卡洛塔·马伯里捐赠,整体尺寸：宽4 1/8英寸 × 长44 7/8英寸（10.5厘米 × 114厘米）,images/asian_chinese3652.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/28283/preview,黄色底上饰有多彩动物的丝绸,,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1800.0,1911.0,清朝
3157,袖带绣有池塘金鱼，成对之一,,清朝（1644-1911年），约1800-1911年,旧金山美术博物馆移交，卡洛塔·马伯里捐赠,整体尺寸：长3 5/8英寸 × 宽45 5/8英寸（9.2厘米 × 115.9厘米）,images/asian_chinese3653.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/28292/preview,白绸上绣着青花鱼,,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1800.0,1911.0,清朝
3158,扶手垫,,清朝（1644-1911年）,旧金山美术博物馆转让，卡洛塔·马伯里捐赠,整体尺寸：高7又7/8英寸 × 宽9又1/4英寸 × 深9又1/2英寸（20厘米 × 23.5厘米 × 24.1厘米）,images/asian_chinese3654.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/28294/preview,绣花丝绸,,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,,,清朝
3159,香盒,,明朝（1368-1644年），约1400-1500年,博物馆采购,高1又1/4英寸×直径2又1/2英寸，高3.1厘米×直径6.3厘米,images/asian_chinese3655.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/28740/preview,彩绘漆（雕刻）,,亚洲艺术博物馆,中国,,装饰艺术,,,1368.0,1644.0,1400.0,1500.0,明朝
3160,云头纹盖盒,,明朝（1368年—1644年），1300年至1500年,博物馆收购,整体尺寸：高3 5/8英寸 × 宽7 1/4英寸 × 深7 1/4英寸（9.2厘米 × 18.4厘米 × 18.4厘米）,images/asian_chinese3656.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/73474/preview,雕漆,这件圆盒装饰精美，造型别致，展现了明代雕漆工艺的精湛技艺。盒面纹饰是此类漆器的标志性图案，融合了云纹与灵芝纹的意象——云纹象征天地元气，灵芝纹则寓意长寿。盒盖与盒身的多瓣造型及严丝合缝的接合工艺，对制作木胎的匠人提出了极高要求。X光检测显示，其木胎并非整木雕琢，而是由多块木料精密榫接成型。,亚洲艺术博物馆,中国,,装饰艺术,,,1368.0,1644.0,1300.0,1500.0,明朝
3161,一对袖带，饰有鱼与桃花纹样,,清朝（1644-1911年），约1800-1900年,小詹姆斯·C·纳尔逊夫妇捐赠,整体尺寸：宽6 3/4英寸 × 长39 3/4英寸（17.1厘米 × 101厘米）,images/asian_chinese3657.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/29084/preview,丝绸上的缎面刺绣,"此设计展现了一幅落花与池藻间群鱼嬉戏的图景，上方垂落着桃枝柳条。粉艳的桃花（象征长寿）与嫩绿柳叶昭示着春日的来临，而游鱼（谐音""余""）则寄寓着""富足有余""的美好寓意。",亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1800.0,1900.0,清朝
3162,袖带饰以四贵业图案，成对之一,,清朝（1644-1911年），约1800-1900年,小詹姆斯·C·纳尔逊夫妇捐赠,宽7 1/8英寸×长38 1/2英寸，宽18.1厘米×长97.8厘米,images/asian_chinese3658.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/29092/preview,丝绸,渔樵耕读是中国装饰艺术中常见的主题。在这对袖口上端可见樵夫负薪欲渡溪水，其下亭内端坐读书人。柳树下牧童骑牛吹笛过桥代表农耕，最下方渔夫则持竿得鱼。,亚洲艺术博物馆,中国,,纺织品,,,1644.0,1911.0,1800.0,1900.0,清朝
3164,十八罗汉之一,,约1912-1949年,纪念李·赫伯特·法恩斯托克的礼物,高9.5英寸×宽2.75英寸×深2.5英寸，高24.1厘米×宽1.2厘米×深6.3厘米,images/asian_chinese3660.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/1704/preview,象牙,（十八罗汉）罗汉是释迦牟尼佛的弟子，佛祖嘱咐他们不入涅槃，常住世间弘扬佛法。罗汉在中国备受尊崇，各地佛寺专门设有罗汉堂供奉他们。罗汉像通常表情丰富，神态各异。,亚洲艺术博物馆,中国,,装饰艺术,,,1912.0,1949.0,,,
3165,圆形盒子,,1200 - 1300,克里斯滕森基金的礼物,整体尺寸：高2英寸 × 宽5英寸 × 深4又15/16英寸（5.1厘米 × 12.7厘米 × 12.5厘米）,images/asian_chinese3661.jpg,https://searchcollection.asianart.org/internal/media/dispatcher/73481/preview,雕漆,此盒展现了宋代（960-1279年）典型的深邃流畅雕刻工艺。盒盖与盒身精雕细琢，呈现双鹤在牡丹、菊花、梅花间翩然起舞的画面。双鹤与象征四季的花卉组合，寄托着赠予对象幸福长寿、四时安康的美好祝愿。,亚洲艺术博物馆,中国,,装饰艺术,,,1200.0,1300.0,,,
