Img_path,Credit Line,Portfolio,Materials,Artist,Markings,Publisher,On View,Department,School,Date,Inscribed,Classifications,Signed,(not entered),Dynasty,More Information,Img_url,Dimensions,Composer,Printer,Object number,Place of Origin,Period,Culture,Provenance Statement,Title
images/asian_chinese3298.jpg,The Avery Brundage Collection,,Porcelain with imitation guan ware glaze,,,,Not on view,Chinese Art,,1700-1800,,Ceramics,,,,,https://searchcollection.asianart.org/internal/media/dispatcher/17478/preview,H. 2 in x W. 6 in,,,B60P1470,"Jingdezhen, Jiangxi province, China",,,,Low water receptacle
images/asian_chinese3299.jpg,The Avery Brundage Collection,,Porcelain with light blue glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Yongzheng emperor (1723-1735)",,https://searchcollection.asianart.org/internal/media/dispatcher/17476/preview,H. 6 1/2 in x W. 4 1/8 in,,,B60P1468,"Jingdezhen, Jiangxi province, China",,,,Vase in shape of ancient ritual vessel (gu)
images/asian_chinese3300.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,approx. 700,,Metal Arts,,,Tang dynasty (618-907),,https://searchcollection.asianart.org/internal/media/dispatcher/11954/preview,H. 1/2 in x Diam. 4 in,,,B60B537,China,,,,Mirror
images/asian_chinese3301.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,approx. 200-220,,Metal Arts,,,Eastern Han period (25-220),,https://searchcollection.asianart.org/internal/media/dispatcher/12004/preview,"Diam. 7 3/4 in, Diam. 19.7 cm",,,B60B582,"Hubei province, China",,,,Mirror with Daoist personages
images/asian_chinese3302.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,,,Metal Arts,,,Yuan dynasty (1271-1368) or Ming dynasty (1368-1644),,https://searchcollection.asianart.org/internal/media/dispatcher/12036/preview,Diam. 10 1/2 in,,,B60B605,China,,,,Mirror
images/asian_chinese3303.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,,,Sculpture,,,,,https://searchcollection.asianart.org/internal/media/dispatcher/12058/preview,"H. 6 1/2 in x W. 6 1/2 in x D. 1 in, H. 16.5 cm x W. 16.5 cm x D. 2.5 cm",,,B60B630,China,Three Kingdoms period (221-419),,,"Mask, one of a pair"
images/asian_chinese3304.jpg,The Avery Brundage Collection,,Bronze,,,,On view,Chinese Art,,approx. 1050-900 BCE,"The inside of the cover and the bottom of the body bear two nearly identical cast-in, twelve-graph inscriptions.  The inscription of the cover, the more legible of the two, reads: Second son Qi X made for esteemed and accomplished Father ding (this) sacrificial vessel. Follows a clan sign including the picture of a bird.",Metal Arts,,,,"Bronze Decoration of the Western Zhou Period There was a riot of new types of decoration at the beginning of the Western Zhou period, as the leaders attempted to find their own artistic and ritual vocabulary. The pieces in this case show various solutions to these issues. Some are heavily ornamented with taotie (a kind of mythical animal) masks, dragons, birds, and large, heavy flanges; others have no surface decoration. It is hard to imagine that these pieces were made at approximately the same time by the same culture.",https://searchcollection.asianart.org/internal/media/dispatcher/57985/preview,"H. 12 in x W. 13 1/2 in x D. 5 1/4 in, H. 31.8 cm x W. 38.1 cm x D. 13.3 cm",,,B60B1004,China,Western Zhou period (approx. 1050–771 BCE),,,Covered ritual wine vessel (gong)
images/asian_chinese3305.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,approx. 1200-1050 BCE,,Metal Arts,,,Shang dynasty (approx. 1600-1050 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/12757/preview,H. 8 in x Diam. 6 in,,,B60B1023,China,,,,Ritual food vessel (liding)
images/asian_chinese3306.jpg,The Avery Brundage Collection,,Bronze,,,,On view,Chinese Art,,approx. 1300-1050 BCE,,Metal Arts,,,Shang dynasty (approx. 1600-1050 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/69468/preview,"H. 6 in x W. 4 in, H. 15.24 cm x W. 10.2 cm",,,B60B1025,China,,,,Finial
images/asian_chinese3307.jpg,The Avery Brundage Collection,,Bronze,,,,On view,Chinese Art,,approx. 1300-1050 BCE,,Metal Arts,,,Shang dynasty (approx. 1600-1050 BCE),The range of decorative motifs found on gong vessels is particularly broad and includes many animals in the Shang vocabulary. The overall shape of the vessel often is a combination of a horned quadruped and an owl-like bird.,https://searchcollection.asianart.org/internal/media/dispatcher/60497/preview,"H. 9.5 in x L. 10 in x D. 12.7 in, H. 24.1cm x L. 25.4 cm x D. 12.7 cm",,,B60B1032,"probably Henan province, China",,,,Ritual wine vessel (gong)
images/asian_chinese3308.jpg,The Avery Brundage Collection,,Bronze; Smooth olive patina with malachite encrustations,,,,Not on view,Chinese Art,,approx. 1250-1050 BCE,,Metal Arts,,,Shang dynasty (approx. 1600-1050 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/12829/preview,"H. 6 1/4 in x W. 11 3/4 in x Diam. 8 5/8 in, H. 15.9 cm x W. 29.9 cm x Diam. 21.9 cm",,,B60B1046,"Anyang, China",,,,Ritual food vessel (gui)
images/asian_chinese3309.jpg,The Avery Brundage Collection,,Bronze,,,,On view,Chinese Art,,approx. 800-700 BCE,,Metal Arts,,,,"Bronze Decoration of the Western Zhou Period There was a riot of new types of decoration at the beginning of the Western Zhou period, as the leaders attempted to find their own artistic and ritual vocabulary. The pieces in this case show various solutions to these issues. Some are heavily ornamented with taotie (a kind of mythical animal) masks, dragons, birds, and large, heavy flanges; others have no surface decoration. It is hard to imagine that these pieces were made at approximately the same time by the same culture.",https://searchcollection.asianart.org/internal/media/dispatcher/12889/preview,"H. 10 in x Diam. 13 in, H. 25.4 cm x Diam. 30 cm",,,B60B1077,China,Spring and Autumn period (770–476 BCE),,,Ritual wine vessel (lei)
images/asian_chinese3310.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,,,Metal Arts,,,Shang dynasty (approx. 1600-1050 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/12433/preview,H. 11 in x W. 7 1/2 in,,,B60B892,China,,,,Ritual vessel (jia)
images/asian_chinese3311.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,prob. 1150-950 BCE,2 characters under handle,Metal Arts,,,Shang dynasty (approx. 1600-1050 BCE) or Western Zhou period (approx. 1050-771 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/12427/preview,H. 8 7/8 in,,,B60B889,China,,,,Ritual wine vessel (jue)
images/asian_chinese3312.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,,,Metal Arts,,,,,https://searchcollection.asianart.org/internal/media/dispatcher/12410/preview,H. 1 1/2 in x W. 2 3/4 in,,,B60B874,China,Warring States period (approx. 475-221 BCE),,,"Carp-shaped money, one of a set of five"
images/asian_chinese3313.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,,,Metal Arts,,,,,https://searchcollection.asianart.org/internal/media/dispatcher/12413/preview,H. 1 1/2 in x W. 2 3/4 in,,,B60B876,China,Warring States period (approx. 475-221 BCE),,,"Carp-shaped money, one of set of five"
images/asian_chinese3314.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,,,Metal Arts,,,Shang dynasty (approx. 1600-1050 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/12476/preview,H. 4 3/4 in x W. 3 5/8 in x Diam. 3 1/2 in,,,B60B929,China,,,,Ritual vessel (ding)
images/asian_chinese3315.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,approx. 1500-1300 BCE,,Metal Arts,,,Shang dynasty (approx. 1600-1050 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/59021/preview,"H. 6 1/4 in x W. 5 in x D. 5 in, H.15.9 cm x W. 12.7 cm x D. 12.7 cm",,,B60B920,China,,,,Ritual food vessel (li)
images/asian_chinese3316.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,approx. 1200-1050 BCE,"Inscribed on bottom, on inside of foot.  See report by Mark Fenn.",Metal Arts,,,Shang dynasty (approx. 1600-1050 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/12554/preview,"H. 9 3/8 in x W. 9 1/2 in, H. 23.8 cm x W. 24.13 cm",,,B60B958,China,,,,Ritual wine vessel (zun)
images/asian_chinese3317.jpg,The Avery Brundage Collection,,Bronze,,,,On view,Chinese Art,,1050-900 BCE,"A thirty-four character inscription cast inside the vessel can be translated as follows: ""On the day gengyin of the first quarter of the second month, at Zongzhou (the capital) Lu (?) Zhong presented XX with a pair of chariot feather-pennants and a horse.  To extol (my) lord's bounty, (I) used (these) to make for Ji Gong this precious sacrificial vessel.""",Metal Arts,,,,"Bronze Decoration of the Western Zhou Period There was a riot of new types of decoration at the beginning of the Western Zhou period, as the leaders attempted to find their own artistic and ritual vocabulary. The pieces in this case show various solutions to these issues. Some are heavily ornamented with taotie (a kind of mythical animal) masks, dragons, birds, and large, heavy flanges; others have no surface decoration. It is hard to imagine that these pieces were made at approximately the same time by the same culture.",https://searchcollection.asianart.org/internal/media/dispatcher/58057/preview,"H. 10 1/4 in x L. 7 3/8 in x Diam. 6 in, H. 26 cm x L. 18.7 cm x Diam. 15.2 cm",,,B60B954,"probably Shaanxi province, China",Western Zhou period (approx. 1050–771 BCE),,,Ritual food vessel (fangding)
images/asian_chinese3318.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,1050-900 BCE,,Metal Arts,,,Western Zhou period (approx. 1050-771 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/12518/preview,H. 5 7/8 in x Diam. 5 1/4 in,,,B60B944,China,,,,Ritual vessel (li ding)
images/asian_chinese3319.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,850-771 BCE,"On lip, 16 characters; can be read: ""Li Liangfu made for Banyi this precious he.  May for 10,000 years [her?] sons and grandsons forever treasure and use it.""",Metal Arts,,,Western Zhou period (approx. 1050-771 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/51348/preview,H. 6 in x W. 11 1/2 in,,,B60B938,China,,,,Ritual wine vessel (he)
images/asian_chinese3320.jpg,The Avery Brundage Collection,,Bronze,,,,Not on view,Chinese Art,,1300-1000 BCE,,Metal Arts,,,Shang dynasty (approx. 1600-1050 BCE),,https://searchcollection.asianart.org/internal/media/dispatcher/12497/preview,"H. 14 3/4 in x W. 21 in, H. 37.5 cm x W. 53.34 cm",,,B60B936,China,,,,Ritual vessel (pou)
images/asian_chinese3321.jpg,The Avery Brundage Collection,,Porcelain with imitation guan ware glaze,,,,Not on view,Chinese Art,,approx. 1700-1800,,Ceramics,,,Qing dynasty (1644-1911),,https://searchcollection.asianart.org/internal/media/dispatcher/17467/preview,H. 5 in x W. 2 1/4 in,,,B60P1459,"Jingdezhen, Jiangxi province, China",,,,Gourd-shaped vase
images/asian_chinese3322.jpg,The Avery Brundage Collection,,Porcelain with overglaze polychrome decoration,,,,On view,Chinese Art,,approx. 1662-1722,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Kangxi emperor (1662-1722)",,https://searchcollection.asianart.org/internal/media/dispatcher/17435/preview,"H. 5 5/8 in x Diam. 3 1/2 in, H. 14.3 cm x Diam. 8.9 cm",,,B60P1442,"Jiangxi province, China",,,,Beaker in the form of an ancient ritual wine vessel
images/asian_chinese3323.jpg,The Avery Brundage Collection,,Porcelain with underglaze red decoration,,,,On view,Chinese Art,,1723-1735,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Yongzheng emperor (1723-1735)",,https://searchcollection.asianart.org/internal/media/dispatcher/17405/preview,"H. 3 5/8 in x Diam. 7 1/2 in, H. 9. cm x Diam. 19.1 cm",,,B60P1417.a,China,,,,"Bowl with peach branches, one of a pair"
images/asian_chinese3324.jpg,The Avery Brundage Collection,,Porcelain with overglaze enamel decoration,,,,Not on view,Chinese Art,,approx. 1750-1850,,Ceramics,,,Qing dynasty (1644-1911),,https://searchcollection.asianart.org/internal/media/dispatcher/17343/preview,"H. 5 5/8 in x Diam. 2 1/2 in, H. 14.3 cm x Diam. 6.4 cm",,,B60P1350,"Jingdezhen, Jiangxi province, China",,,,Vase
images/asian_chinese3325.jpg,The Avery Brundage Collection,,"Porcelain with underglaze red and overglaze multicolor
decoration",,Kangxi mark and underglaze-blue six-character mark in three columns,,On view,Chinese Art,,1662-1722,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Kangxi emperor (1662-1722)","This water dipper (or brush washer) exemplifies the scholarly objects produced under the patronage of the Kangxi emperor. The peony branches that have underglaze red blossoms with overglaze green leaves, outlined in ink, represent a new style of decoration produced at the imperial shop in Jingdezhen.",https://searchcollection.asianart.org/internal/media/dispatcher/60035/preview,"H. 3 1/2 in x Diam. 3 1/2 in, H. 8.9 cm x Diam. 8.9 cm",,,B60P1346,China,,,,Water container
images/asian_chinese3326.jpg,The Avery Brundage Collection,,Porcelain,,,,Not on view,Chinese Art,,prob. 1700-1800,,Ceramics,,,Qing dynasty (1644-1911),,https://searchcollection.asianart.org/internal/media/dispatcher/17333/preview,H. 4 1/4 in x Diam. 5 7/8 in,,,B60P1342,"Jingdezhen, Jiangxi province, China",,,,"Stem cup, one of a pair"
images/asian_chinese3327.jpg,The Avery Brundage Collection,,Porcelain with red glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), prob. Reign of the Kangxi emperor (1662-1722)",,https://searchcollection.asianart.org/internal/media/dispatcher/17316/preview,"H. 7 1/4 in x Diam. 4 1/2 in, H. 18.4 cm x Diam. 11.4 cm",,,B60P1329,"Jingdezhen, Jiangxi province, China",,,,Bottle vase
images/asian_chinese3328.jpg,The Avery Brundage Collection,,"High-fired ceramic with applied decoration under glaze
(Longquan ware)",,,,On view,Chinese Art,,1127-2325,,Ceramics,,,Southern Song period (1127-1279),"Southern Celadon (Greenish) Wares of the Song and Yuan Dynasties The term yue generally refers to celadon-glazed wares from all periods made at kilns in Zhejiang province, which was known as Yue during the Eastern Zhou period (770 BCE–256 BCE). Otherwise, the term refers to any wares made during the Tang dynasty (618–907) when the area was administratively in Yue prefecture. Since the 200s, Yue had been the leading kiln to employ mold stamping, sculpting, and applied ornamentation. Longquan wares were mostly decorated with a bright green glaze made at kilns in Longquan, Zhejiang province, from the 900s. A majority of the output consisted of export goods, everyday utensils, and imitations of antique styles.",https://searchcollection.asianart.org/internal/media/dispatcher/62139/preview,"H. 6 5/8 in x Diam. 3 1/4 in, H. 16.8 cm x Diam. 8.3 cm",,,B60P2325,"Longquan, Zhejiang province, China",,,,Vase with phoenix-shaped handles
images/asian_chinese3329.jpg,The Avery Brundage Collection,,High-fired ceramic with reddish brown glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Five Dynasties period (907-960),,https://searchcollection.asianart.org/internal/media/dispatcher/17911/preview,H. 8 1/2 in,,,B60P1806,China,,,,Jar with four ears
images/asian_chinese3330.jpg,The Avery Brundage Collection,,"Porcelain with sculpted decoration under glaze and
overglaze brown mottling",,,,On view,Chinese Art,,1127-1279,,Ceramics,,,Southern Song dynasty (1127-1279),"Pale Blue Wares of the Song and Yuan Dynasties (960–1368) In the 900s, ceramics with pale blue (qingbai, literally “bluish white”) glaze were used in southeastern China’s Jiangxi province. High-fired with a lustrous glaze (having low iron content) on a thin, white body with incised or molded designs, Qingbai wares have acquired a reputation of being like jade, which historically came in a range of pale colors in addition to the jade green we think of today. One of the more commonly produced subtypes of Qingbai wares was Jingdezhen porcelain, valued for its unsurpassed pale blue glaze. Vast quantities of these wares supplied domestic markets and export trade.",https://searchcollection.asianart.org/internal/media/dispatcher/17846/preview,"H. 2 in x W. 3 1/8 in x D. 1 1/2 in, H. 5.1 cm x W. 7.9 cm x D. 3.7 cm",,,B60P1767,China,,,,Joined boxes with design of mandarin ducks
images/asian_chinese3331.jpg,The Avery Brundage Collection,,Stoneware with multicolor decoration (Jizhou ware),,,,On view,Chinese Art,,approx. 1100-1300,,Ceramics,,,Song dynasty (960-1279),The decoration on this bowl features elements borrowed from the art of paper cutting. The process involved affixing a paper-cut design either on the body of a vessel before glazing or over the raw glaze. The paper cutout was left in place during firing. The result was a dark motif on a brightly colored background.,https://searchcollection.asianart.org/internal/media/dispatcher/17793/preview,"H. 2 in x Diam. 6 in, H. 5.1 cm x Diam. 15.3 cm",,,B60P1731,"Jiangxi province, China",,,,Bowl with plum blossoms
images/asian_chinese3332.jpg,The Avery Brundage Collection,,Gilt bronze,,,,Not on view,Chinese Art,,,,Metal Arts,,,Han dynasty (206 BCE-220 CE),,https://searchcollection.asianart.org/internal/media/dispatcher/12061/preview,H. 2 3/8 in x W. 1 3/8 in,,,B60B633,China,,,,Bird finial
images/asian_chinese3333.jpg,The Avery Brundage Collection,,High-fired ceramic with blue and purplish red glaze,,,,Not on view,Chinese Art,,approx. 960-1368,,Ceramics,,,Song dynasty (960-1279) or Yuan dynasty (1271-1368),,https://searchcollection.asianart.org/internal/media/dispatcher/17720/preview,"H. 1 3/4 in x Diam. 2 in, H. 4.4 cm x Diam. 5.1 cm",,,B60P1685,China,,,,Incense burner
images/asian_chinese3334.jpg,The Avery Brundage Collection,,Low-fired ceramic with iridescent tan glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Tang dynasty (618-907),,https://searchcollection.asianart.org/internal/media/dispatcher/17657/preview,H. 4 3/4 in x W. 3 3/4 in,,,B60P1622,China,,,,Standing lion
images/asian_chinese3335.jpg,The Avery Brundage Collection,,Low-fired ceramic with creamy glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Tang dynasty (618-907),,https://searchcollection.asianart.org/internal/media/dispatcher/17609/preview,,,,B60P1591.a-.b,China,,,,Jar with lid
images/asian_chinese3336.jpg,The Avery Brundage Collection,,High-fired ceramic with black glaze (Cizhou ware),,,,On view,Chinese Art,,approx. 1100-1300,,Ceramics,,,Song dynasty (960-1279),"This bowl features decoration typical of daily utensils commonly made in northern China from the eleventh century onward. The bowl represents a type of ceramic production known as Cizhou ware, which is distinct for its particularly robust forms and decorations in strongly contrasting colors.",https://searchcollection.asianart.org/internal/media/dispatcher/17590/preview,"H. 3 in x Diam. 5 3/4 in, H. 7.7 cm x Diam. 14.6 cm",,,B60P1569,Northern China,,,,Bowl
images/asian_chinese3337.jpg,The Avery Brundage Collection,,Sculpted porcelaneous ware with underglaze brownish color and straw-colored glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Tang dynasty (618-907),"The popularity of miniature toys sparked their production at many kilns which turned out vast numbers of toys with diverse iconographies during the Tang period to meet the demands of domestic and overseas markets. In the changsha kilns, toy manufacture proliferated, especially from the middle ninth to the early tenth century. The repertoire of potters there was vast, including representations of animals, human figures, and everyday utensils. Toys were created by hand-sculpting, wheel-finishing, and molding, and frequently were decorated with slip underlying monochrome or polychrome glazes. Elephant statues such as this demonstrate the potters' ability to combine a humorous portrayal with the animal's realistic attributes (KGXB 1980.1: 86, figs. 12-14).",https://searchcollection.asianart.org/internal/media/dispatcher/17545/preview,"H. 2 3/4 in x W. 2 in, H. 5.7 cm x W. 5 cm",,,B60P1521,"Hunan province, China",,,,Elephant whistle
images/asian_chinese3338.jpg,The Avery Brundage Collection,,High-fired ceramic with brown glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Song dynasty (960-1279),,https://searchcollection.asianart.org/internal/media/dispatcher/17537/preview,H. 3 in x W. 4 in,,,B60P1515,China,,,,Small jar
images/asian_chinese3339.jpg,The Avery Brundage Collection,,"High-fired ceramic with carved decoration under glaze
(Yaozhou ware)",,,,On view,Chinese Art,,960-1127,,Ceramics,,,Northern Song period (960-1127),"Ceramics of the Song, Jin, and Yuan Dynasties (960–1368) Ceramics are categorized according to their style and place of production. Various techniques and glaze options demonstrate how great ideas are perpetuated over time, with one innovation inspiring the next. The two major single-color glazes are the white Ding and celadon wares (known as Yaozhou, Yue, and Longquan wares). Jun ware is known for its thick glazes, some suffused with rose or purple splashes, and often exemplified by a successful copper red. Porcelain from Jingdezhen is characterized by a pale bluish glaze and its high quality of clay, while Cizhou wares from large regions in the north earned popularity for their fluid, intimate decorations.",https://searchcollection.asianart.org/internal/media/dispatcher/17425/preview,"H. 2 3/4 in x Diam. 7 3/8 in, H. 7 cm x Diam. 18.8 cm",,,B60P1431,"Tongchuan, Shaanxi province, China",,,,Bowl with design of flower scrolls
images/asian_chinese3340.jpg,The Avery Brundage Collection,,"Porcelaneous ware with low-relief and incised decoration and three-color glaze in brown, yellow and green",,,,Not on view,Chinese Art,,,,Ceramics,,,Tang dynasty (618-907),"The tall, cylindrical body and the incised lattice ground pattern used on this vessel have not been seen in previously published changsha ewers. However, it's seven-sided spout opposite a lug, the pair of two-bar loop ears, and the manner and motif of the decoration can be attributed to the changsha tradition. The three figures which ornament the surface, one a dancer, the other two playing instruments, are thrilling details representing the finest relief work of the changsha potters. The presence of the incised lattice pattern was shared by Henan ware.",https://searchcollection.asianart.org/internal/media/dispatcher/17129/preview,"H. 8 1/2 in x Diam. 13 1/2 in, H. 21.3 cm x D. 34.3 cm",,,B60P1179,"Hunan province, China",,,,Ewer with seven-sided spout
images/asian_chinese3341.jpg,The Avery Brundage Collection,,Porcelain and olive-green glaze,,,,Not on view,Chinese Art,,"-1500, approx. 1200-1500",,Ceramics,,,Southern Song period (1127-1279),"This classical shape presents devices designed originally for bronzes, such as the built-in rings on each side and the openings in the foot. Related to the previous vase (cat. no. 277), it was also produced during the peak period of the longquan kilns with considerable attention to the harmony of shape and to the bronze-green quality of the glaze. A work of the same shape with molded relief decoration on the body unearthed from a 1276 tomb in Lishui, where kilns prospered at the time, provides a time frame for its production(Zhejiang Light Industry Bureau 1989: pl. 7, fig. 4). Increasingly copied by Yuan potters, vases with ringed handles were later modified to a form with a more rounded body.",https://searchcollection.asianart.org/internal/media/dispatcher/18991/preview,"H. 9 3/8 in x W. 5 5/8 in x D. 5 1/8 in, H. 23.9 cm x W. 14.3 cm x D. 13.1 cm",,,B60P2378,China,,,,Hexagonal vase with molded animal-head handles
images/asian_chinese3342.jpg,The Avery Brundage Collection,,Porcelain with imitation guan ware glaze,,,,Not on view,Chinese Art,,1700-1800,,Ceramics,,,,,https://searchcollection.asianart.org/internal/media/dispatcher/17483/preview,H. 4 in x W. 2 1/4 in,,,B60P1473,"Jingdezhen, Jiangxi province, China",,,,Square vase
images/asian_chinese3343.jpg,The Avery Brundage Collection,,Glazed high-fired ceramic with even pale blue glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Song dynasty (960-1279),,https://searchcollection.asianart.org/internal/media/dispatcher/16402/preview,H. 3 7/8 in x W. 8 3/8 in,,,B60P105,China,,,,"Bowl, one of a pair"
images/asian_chinese3344.jpg,The Avery Brundage Collection,,"Sculpted low-fired ceramic figure with three-color glaze in green, brown and creamy white",,,,Not on view,Chinese Art,,,,Ceramics,,,Tang dynasty (618-907),"Of high status in the Tang dynasty, horse models in tombs were found either as single individuals, ridden by figures, or being attended by groom models (WW 1972.7: 15) as in this ""portrait."" The figure's hair is braided across the back of his head, and he wears boots and a tight-sleeved robe fixed with a belt. His hands are raised as if he is pulling on reins. The pose, hairdo, and costume seen here are all consistent with Tang groom figures unearthed in Shanxi (WW 1987.8: 45), Shaanxi (Li 1989: fig. 196), and Henan (KG 1986.5: 437). The statue corroborates the fact chronicled in historical records that foreigners were entrusted by the court to train horses.",https://searchcollection.asianart.org/internal/media/dispatcher/16981/preview,"H. 23 in, H. 58.4 cm",,,B60P536,"Shaanxi province or Henan province, China",,,,Foreign groom
images/asian_chinese3345.jpg,The Avery Brundage Collection,,Low-fired ceramic with three color (sancai) glaze,,,,Not on view,Chinese Art,,,,Sculpture,,,Tang dynasty (618-907),,https://searchcollection.asianart.org/internal/media/dispatcher/16750/preview,H. 16 in,,,B60P334,China,,,,"Chimaera, tomb guardian"
images/asian_chinese3346.jpg,The Avery Brundage Collection,,Porcelain,,,,Not on view,Chinese Art,,,,Ceramics,,,Tang dynasty (618-907),,https://searchcollection.asianart.org/internal/media/dispatcher/47164/preview,"H. 6 3/4 in x Diam. 4 in, H. 17.1 cm x Diam. 10.2 cm",,,B60P344,"Henan province or Hebei province, China",,,,Kundika
images/asian_chinese3347.jpg,The Avery Brundage Collection,,High-fired ceramic with crackled celadon glaze,,,,Not on view,Chinese Art,,approx. 1100-1300,,Ceramics,,,Southern Song period (1127-1279),,https://searchcollection.asianart.org/internal/media/dispatcher/16789/preview,H. 6 1/2 in x W. 4 in,,,B60P374,China,,,,Mallet-shaped vase
images/asian_chinese3348.jpg,The Avery Brundage Collection,,High-fired ceramic with celadon glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Song dynasty (960-1279) or Yuan dynasty (1271-1368),,https://searchcollection.asianart.org/internal/media/dispatcher/16786/preview,H. 8 3/4 in x W. 4 3/4 in,,,B60P371,China,,,,Vase
images/asian_chinese3349.jpg,The Avery Brundage Collection,,High-fired ceramic with black glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Song dynasty (960-1279),,https://searchcollection.asianart.org/internal/media/dispatcher/16685/preview,"H. 12 1/2 in x Diam. 12 1/2 in, H. 31.7 cm x Diam. 31.7 cm",,,B60P293,China,,,,Large jar
images/asian_chinese3350.jpg,The Avery Brundage Collection,,High-fired ceramic with grayish white glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Tang dynasty (618-907),,https://searchcollection.asianart.org/internal/media/dispatcher/16604/preview,H. 2 3/4 in x Diam. 3 3/4 in,,,B60P217,China,,,,"Cup, one of a set of four"
images/asian_chinese3351.jpg,The Avery Brundage Collection,,High fired ceramic with yellow and green glaze,,,,Not on view,Chinese Art,,960-1127,,Ceramics,,,Northern Song period (960-1127),"Heavily potted with a widely edged rim and a straight body on a flat base, this incense burner was fashioned with eye-catching features, its three ferocious mask-shaped legs. Its energetic style is emphasized by the colorful glaze. Since the tenth century, incense burners had developed into a variety of shapes resting on either rounded pedestals or legs in cylindrical, animal-hoof, animal-mask, or demon-figure shapes. This original type of potting weakened into a rather more delicate version after the Northern Song. Some northern kilns maintained colored glazes based on the earlier tradition of Tang sancai during the Song dynasty. Incense burners for common people and temples were among these wares, always produced with colored glazes.",https://searchcollection.asianart.org/internal/media/dispatcher/16601/preview,"H. 3 3/4 in x Diam. 5 3/4 in, H. 9.6 cm x Diam. 14.7 cm",,,B60P215,"Shaanxi province or Shanxi province, China",,,,Incense-burner with molded animal-mask legs
images/asian_chinese3352.jpg,The Avery Brundage Collection,,High fired ceramic with incised decoration on a white-slip ground and green and yellow glazes,,,,Not on view,Chinese Art,,approx. 1100-1234,,Ceramics,,,Northern Song period (960-1127) or Jin dynasty (1115-1234),"The lotus motif on the center of this piece is framed by lines and is adorned with a flower over arrowroot and lotus leaves. Its decorative manner echoes the Henan tradition of making three-color glazes. Described in a report on the Yuxian site, it involved first coating the work with slip, then incising the vessel with decorative patterns, and finally glazing the surface (WW 1964.8: 34-5). Bean-shaped pillows have emerged mostly from sites found in Hebei-Henan dating to the eleventh through thirteenth centuries. They were decorated in brownish sgraffito, with overglaze painting in black or underglaze painting in brown. All are set against a whitish ground; only three-color glazed works employ a green ground.",https://searchcollection.asianart.org/internal/media/dispatcher/16599/preview,"H. 4 in x W. 11 7/8 in x D. 8 5/8 in, H. 10.1 cm x W. 30.2 cm x D. 21.9 cm",,,B60P213,"Henan province or Hebei province, China",,,,Bean-shaped pillow with lotus
images/asian_chinese3353.jpg,The Avery Brundage Collection,,Gold sheet,,,,Not on view,Chinese Art,,500-221 BCE,,Metal Arts,,,,,https://searchcollection.asianart.org/internal/media/dispatcher/12083/preview,Diam. 5 1/4 in,,,B60B642,China,,,,Disk Applique
