Title,Artist,Place of Origin,Date,Medium,Dimensions,Credit Line,Object Number,Object Name,Type,Style,On View,inscribed/Inscripions,Description,save_path,Image URL
Foot-rim fragment,,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image2390.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1115.2_1-000002
"Tile fragment, similar to FSC-P-826",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Architectural Element,,,,,All_images\image2391.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-829_1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2392.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-787_1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2393.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-813_1
Title Inscription,Gong Xian (ca. 1610-1689),China,ca. 1678,Ink on paper,H x W (pair): 32.9 x 59.1 cm (12 15/16 x 23 1/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2394.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7282_11
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2395.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-797_1
Anecdote about Yu Liang and Zhai Tang,Chen Hongshou 陳鴻壽陳鴻壽 (1768-1822),China,late 18th-early 19th century,Hanging scroll; ink on gold-flecked paper,H x W: 208.2 x 47.3 cm (81 15/16 x 18 5/8 in),Purchase — Charles Lang Freer Endowment,,,Calligraphy,,,,,All_images\image2396.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7489_39
"Fragment with character ""sheng"" in relief",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2397.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-831_1
"Fragment, number on piece ""west"" D4d 3041",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2398.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-757_1
Cut velvet hanging tapestry,,China,18th-19th century,Velvet,H x W: 3.4 x 197 cm (1 5/16 x 77 9/16 in),Gift of Eugene and Agnes E. Meyer,,,Costume and Textile,,,,,All_images\image2399.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8546_35
Vessel mouth rims and lips (fragments),,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image2400.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1094_1-000002
"1 of rubbings of stone relief sculpture at the Lung-men caves, some probably at the Ku-yang Cave; but they cannot be precisely identified from published material. (FSC-R-311 through FSC-R-328)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images\image2401.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8483_26
Garment hook (daigou),,China,1600-1700,Jade,H x W x D: 12.4 x 2.8 x 2.9 cm (4 7/8 x 1 1/8 x 1 1/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2402.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6891_01
Bowl (fragment),,"Liulichang kiln site, Chengdu, Sichuan province, China",1127-1279,Stoneware with white slip under clear glaze on interior,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2403.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-161v1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2404.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2770_1
Bowl,,"Qionglai kiln site, Quionglai, Sichuan province, China",9th-early 10th century,Stoneware with white slip under clear glaze,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2405.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-174v1
"Bowl, fragment of base and lower wall",,"Liulichang kiln site, Chengdu, Sichuan province, China",1127-1279,Stoneware with white slip under clear glaze,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2406.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-172v1
"Rim fragment, number on piece ""west"" C4d",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2407.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-767_1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2408.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-692_1
Figure of a standing woman,,China,20th century,Burnished blackened earthenware,H: 8.1 cm (3 3/16 in),Purchase — Charles Lang Freer Endowment,,,Sculpture,,,,,All_images\image2409.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7867_15
"Lid, fragment",,"Probably Shanglinhu kiln site, Zhejiang province, China",10th century,Stoneware with celadon glaze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image2410.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-229v2
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2411.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-816_1
Cloudy Mountains,"Formerly attributed to Li Yu, Last ruler of Southern Tang (937-978 (reigned 961-975))",China,17th century,Ink and color on silk,H x W: 155.8 x 65.3 cm (61 5/16 x 25 11/16 in),Gift of Eugene and Agnes E. Meyer,,,Painting,,,,,All_images\image2412.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5026_11
Ritual vessel (jia),,China,ca. 1750-1250 BCE,Bronze,H x W x D: 27.2 x 17.5 x 19.1 cm (10 11/16 x 6 7/8 x 7 1/2 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2413.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7401_47
"Small dish with everted rim, stamped plant motif in bottom, incised petals outside",,China,,,,Gift of Jack H. Kent,,,Vessel,,,,,All_images\image2414.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3640_1
Base fragment of bowl or dish,,"Shanglinhu likn site, Zhejiang province, China",9th century,Stoneware with celadon glaze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image2415.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-224v1
Chinese bronze coins,,China,,Bronze,,,,,Exchange Media,,,,,All_images\image2416.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-97a-j_1
Possibly pair of fittings,,China,600-700,Bronze,H x W x D: 9.6 x 12.8 x 8.6 cm (3 3/4 x 5 1/16 x 3 3/8 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2417.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7691_18
"Manusri in Cave 3, T'ien-lung-shan",,China,inscription: 1922,Ink on paper,H x W: 80.7 x 41.5 cm (31 3/4 x 16 5/16 in),Gift of Peking University,,,Rubbing,,,,,All_images\image2418.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7517_29
Wild Flowers and White Tuberoses,Huang Binhong (1865-1955),China,1940-1949,Ink and color on paper,H x W (image): 105.1 x 33.4 cm (41 3/8 x 13 1/8 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2419.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6897_06
Lü Dongbin Subduing a Demon,Formerly attributed to Lu Lengjia (active 730-760),China,14th-15th century,Hanging scroll; ink and color on silk,H x W: 132.1 x 71.1 cm (52 x 28 in),Gift of Stanley Love,,,Painting,,,,,All_images\image2420.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5827_09
Garment hook,,China,400-200 BCE,Bronze and silver,H x W x D: 11.5 x 1.5 x 2.2 cm (4 1/2 x 9/16 x 7/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2421.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7384_41
Modern reproduction - sherd - of Yaozhou ware bowl,Robert Tichane (1925-2017),China,,,,Gift of Robert Tichane,,,Vessel,,,,,All_images\image2422.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3473_1
Carved cinnabar tray,,China,,,,"Gift of the National Palace Museum, Taiwan",,,Container,,,,,All_images\image2423.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-L-2_1-000001
"1 of rubbings of stone relief sculpture at the Lung-men caves, some probably at the Ku-yang Cave; but they cannot be precisely identified from published material. (FSC-R-311 through FSC-R-328)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images\image2424.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8483_25
"Rim fragment, number on piece ""west"" B4i",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2425.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-698_1
Lacquered dish with incised gold and painted decoration,,China,16th-17th century,Red lacquer with pigments and gold on wood core,H x W: 2.3 x 17 cm (7/8 x 6 11/16 in),Gift of Arthur M. Sackler,,,Container,,,,,All_images\image2426.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7416_41
Bearded male figure ornament,,China,,Glass,H x W x D: 3.3 x 2.3 x 0.5 cm (1 5/16 x 7/8 x 3/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.264.35",,,Sculpture,,,,,All_images\image2427.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8079_23
"Rim fragment, number on piece ""west"" E4a",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2428.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-735_1
Mirror,,China,618-907,Bronze,Diam x D: 17.1 x 1.7 cm (6 3/4 x 11/16 in),Gift of Charles Lang Freer,,,Mirror,,,,,All_images\image2429.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5992_01
"Chinese stone seal; reads, ""Hsuan-t'ung yu-pi chih pao""; 2 entwined dragons on top",,China,,Stone,H x W x D (overall): 10.1 x 9.3 x 9.3 cm (4 x 3 11/16 x 3 11/16 in),Gift of Mrs. John Alexander Pope,,,Tool and Equipment,,,,,All_images\image2430.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-S-76_1-000001
Poem in running script,Gao Shiqi (1645-1703),China,late 17th century,Hanging scroll; ink on satin,H x W: 122.5 x 49 cm (48 1/4 x 19 5/16 in),Purchase — Charles Lang Freer Endowment,,,Calligraphy,,,,,All_images\image2431.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7492_29
Bowl,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2432.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-891_1-000004
"Foliate dish, broken and repaired with staples",,"Nanshan kilns, Jiangxi province, China",1127-1279,,,Gift of Mrs. Weir Gilmer,,,Vessel,,,,,All_images\image2433.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-139V1
Mold for a bottle,,"Ding kilns, Hebei province, China",11th-early 12th century,Unglazed stoneware,,Purchase — Charles Lang Freer Endowment,,,Tool and Equipment,,,,,All_images\image2434.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-215v1
The Bodhisattva Wenshu (Manjusri),Formerly attributed to Lu Lengjia (active 730-760),China,17th century,Ink and color on silk,H x W: 72.7 x 51.1 cm (28 5/8 x 20 1/8 in),Gift of Eugene and Agnes E. Meyer,,,Painting,,,,,All_images\image2435.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5026_10
Garment hook,,China,400-200 BCE,Bronze,H x W x D: 4.1 x 1.1 x 1 cm (1 5/8 x 7/16 x 3/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2436.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6191_08
"Bowl, fragment of wall and base with potter's mark",,"Liulichang kiln site, Chengdu, Sichuan province, China",1127-1279,Stoneware with iron glaze,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2437.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-169v1
Mold for a bottle,,"Ding kilns, Hebei province, China",11th-early 12th century,Unglazed stoneware,,Purchase — Charles Lang Freer Endowment,,,Tool and Equipment,,,,,All_images\image2438.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-202v1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2439.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-809_1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2440.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-821_1
"Fragment, number on piece A3c",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2441.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-780_1
"Blue-and-white; Base sherd, probably of small cup or bowl",,China,,,,Gift of Cynthia R. Helms,,,Vessel,,,,,All_images\image2442.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2609_1
Punch bowl in Rose Mandarin style,,"Jingdezhen and Guangdong provinces, China",early 19th century,Porcelain with enamels over clear colorless glaze,H x Diam: 19.7 x 53 cm (7 3/4 x 20 7/8 in),Bequest of Mary Hale Chase,,,Vessel,,,,,All_images\image2443.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6529_08
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2444.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-802_1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2445.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-791_1
Vessel wall and rim (small bowl or cup),,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images\image2446.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3283_1
Ritual tablet (gui),,China,"1300--1644, probably 14th century",Light green glass,H x W x D: 29 x 6.2 x 1.2 cm (11 7/16 x 2 7/16 x 1/2 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.268",,,Ceremonial Object,,,,,All_images\image2447.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8080_08
Stylized cloud plaque,,China,618-906,Gilt bronze,H x W x D: 6 x 10.5 x 10.5 cm (2 3/8 x 4 1/8 x 4 1/8 in),Gift of The Honorable and Mrs. Hugh Scott,,,Jewelry and Ornament,,,,,All_images\image2448.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5462_09
Garment hook (daigou),,China,1200-1300,Jade,H x W x D: 8.8 x 2.3 x 2.3 cm (3 7/16 x 7/8 x 7/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2449.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6891_02
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2450.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-811_1
Title Inscription,Gong Xian (ca. 1610-1689),China,ca. 1678,Ink on paper,H x W (pair): 32.9 x 59.1 cm (12 15/16 x 23 1/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2451.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7282_10
Tea bowl wall and base (fragment),,"Nankang kilns, Jiujiang city, Jiangxi province, China",1127-1279,,,Gift of Mrs. Weir Gilmer,,,Vessel,,,,,All_images\image2452.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-123v2
Bowl or dish (fragment),,"Jiaotanxia kiln site, Hangzhou, Zhejiang province, China",12th-13th century,Stoneware with Guan glaze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image2453.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-216v1
Mold for a bowl,,"Ding kilns, Hebei province, China",11th-early 12th century,Unglazed stoneware,,Purchase — Charles Lang Freer Endowment,,,Tool and Equipment,,,,,All_images\image2454.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-203v1
Cicada (chan),,China,206 B.C.-220 CE,Jade,H x W x D: 7.4 x 3 x 0.9 cm (2 15/16 x 1 3/16 x 3/8 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.278",,,Sculpture,,,,,All_images\image2455.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8083_22
"Green-glazed ware, body sherd with rim combed decor",,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images\image2456.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3542_1
"Rim fragment, number on piece #69",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2457.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-666_1
Fragment broken in two,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2458.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2771_1
"Fragment, number on piece A3c",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2459.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-779_1
Foot-rim fragment,,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image2460.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1115.1_1-000002
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2461.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-810_1
Bottle or vase neck and lip fragment,,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image2462.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1101_1-000002
"Fragment, number on piece 2136",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2463.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-730_1
Quail,,China,600-1000,Jade,H x W x D: 4.7 x 6.8 x 3.8 cm (1 7/8 x 2 11/16 x 1 1/2 in),Gift of Arthur M. Sackler,,,Sculpture,,,,,All_images\image2464.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6891_09
Fragment of wine-cup from lip,,China,,,,Gift of John de Bry,,,Vessel,,,,,All_images\image2465.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2736_1
Poem in standard script,Chen Yuansu (active 1606-after 1631),China,early 17th century,Album leaf; ink on gold-flecked paper,H x W: 31.8 x 60.9 cm (12 1/2 x 24 in),Purchase — Charles Lang Freer Endowment,,,Calligraphy,,,,,All_images\image2466.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7450_11
Conical bowl,,China,"1700-1800, probably 1700-1735",Glass,H x Diam (overall): 6.5 x 20.3 cm (2 9/16 x 8 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.265.2",,,Vessel,,,,,All_images\image2467.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8092_14
Lobed bowl,,China,1700-1735,Blow-formed glass,H x Diam (overall): 6.6 x 24.7 cm (2 5/8 x 9 3/4 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.255.10",,,Vessel,,,,,All_images\image2468.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8092_09
Five-point kiln stacking disk,,"Jiaotanxia kiln site, Hangzhou, Zhejiang province, China",12th-13th century,Unglazed stoneware,,Purchase — Charles Lang Freer Endowment,,,Tool and Equipment,,,,,All_images\image2469.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-206v1
Base and lower wall fo tea bowl (fragment),,"Nankang kilns, Jiujiang city, Jiangxi province, China",late 13th-late 14th century,,,Gift of Mrs. Weir Gilmer,,,Vessel,,,,,All_images\image2470.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-131v1
Figure of a small bird or fowl,,"Qionglai kiln site, Qionglai, Sichuan province, China",9th-early 10th century,Stoneware with copper-green glaze,,Purchased from Dr. David C. Graham,,,Sculpture,,,,,All_images\image2471.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-193v1
Lobed bowl,,China,1700-1735,Blow-form glass,H x Diam (overall): 3.8 x 14.8 cm (1 1/2 x 5 13/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.255.11",,,Vessel,,,,,All_images\image2472.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8092_10
"1 of rubbings of stone relief sculpture at the Lung-men caves, some probably at the Ku-yang Cave; but they cannot be precisely identified from published material. (FSC-R-311 through FSC-R-328)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images\image2473.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8483_27
Tomb model of a granary,,China,2nd century,Earthenware with copper-green lead-silicate glaze,H x W x D: 26 x 18 x 17.9 cm (10 1/4 x 7 1/16 x 7 1/16 in),Purchase — Smithsonian Unrestricted Trust Funds,,,Model,,,,,All_images\image2474.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6592_02
"Bowl, fragment of base",,"Qionglai kiln site, Qionglai, Sichuan province, China",9th-early 10th century,Stoneware with milky green glaze,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2475.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-183v1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2476.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-823_1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2477.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-798_1
Miniature glazed dish,,"Qionglai kiln site, Qionglai, Sichuan province, China",9th-early 10th century,Stoneware with yellow glaze,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2478.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-192v1
"Rim fragment of a large cup or small bowl, thinly potted",,China,,,,Gift of John de Bry,,,Vessel,,,,,All_images\image2479.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2742_1
Garment hook,,China,206 BCE-220 CE,"Bronze cast, chased, and inlayed",H x W x D: 14.1 x 1.3 x 1.9 cm (5 9/16 x 1/2 x 3/4 in),Gift of The Arthur M. Sackler Foundation,,,Jewelry and Ornament,,,,,All_images\image2480.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7384_30
"Fragment, number on piece B4b",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2481.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-713_1
"1 of rubbings of stone relief sculpture at the Lung-men caves, some probably at the Ku-yang Cave; but they cannot be precisely identified from published material. (FSC-R-311 through FSC-R-328)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images\image2482.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8483_14
Three Letters,Wang Shouren (1472-1529),China,1521-1525,Ink on paper,H x W (calligraphy): 25.5 x 225 cm (10 1/16 x 88 9/16 in),Purchase — Charles Lang Freer Endowment,,,Calligraphy,,,,,All_images\image2483.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6152_13
"1 of rubbings of stone relief sculpture at the Lung-men caves, some probably at the Ku-yang Cave; but they cannot be precisely identified from published material. (FSC-R-311 through FSC-R-328)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images\image2484.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8483_16
Fragment of wall of (possibly) a small bowl,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images\image2485.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3827_1
Fragment of bowl with rim,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2486.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-632_1
"Box cover, probably kiln waster",,"Probably Shanglinhu kiln site, Zhejiang province, China",possibly 9th century,Stoneware with celadon glaze,,Purchase — Charles Lang Freer Endowment,,,Container,,,,,All_images\image2487.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-223v2
Garment hook,,China,400-200 BCE,Bronze,H x W x D: 6.8 x 3 x 1.9 cm (2 11/16 x 1 3/16 x 3/4 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2488.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7384_14
Chimera,,China,1600-1800,Jade,H x W x D: 3.8 x 5.2 x 3.8 cm (1 1/2 x 2 1/16 x 1 1/2 in),Gift of Arthur M. Sackler,,,Sculpture,,,,,All_images\image2489.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6891_07
Celadon; Fragment with foot-rim and base sections; large dish,,China,,,,Gift of Mrs. Myron B. Smith,,,Vessel,,,,,All_images\image2490.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2612_1
"Rim fragment, number on piece ""west"" D4e",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2491.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-785_1
Small dish with upturned rim,,China,,Porcelain with colorless translucent glaze,,Gift of Jack H. Kent,,,Vessel,,,,,All_images\image2492.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3639_1
"Rim fragment, number on piece ""west""",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2493.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-885_1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2494.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2766_1
